traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
12650,2024-05-08 00:55:00,London,Chelsea,198,48.4,0,Medium,Snowy,8240
12210,2024-08-30 20:38:00,London,Hackney,189,32.1,0,Medium,Snowy,7436
11132,2024-12-04 06:00:00,London,Camden,191,52.2,0,High,Snowy,6272
11448,2024-10-02 18:20:00,London,Greenwich,201,35.4,0,High,Wet,3509
10488,2024-03-26 14:00:00,London,Camden,198,36.7,0,Medium,Wet,5331
13184,2024-04-03 02:00:00,London,Greenwich,220,65.3,0,High,Wet,2681
13782,2024-10-30 07:56:00,London,Islington,195,37.5,0,Low,Snowy,4698
13232,2024-01-04 07:00:00,London,Islington,190,45.7,0,Medium,Damaged,9938
10035,2024-08-13 15:38:00,London,Islington,209,28.9,0,Low,Snowy,2140
9712,2024-08-21 00:53:00,London,Hammersmith,183,57.7,0,Low,Damaged,7378
9107,2024-09-06 11:00:00,London,Islington,195,45.9,1,Low,Snowy,2981
12787,2024-10-19 04:03:00,London,Chelsea,220,38.1,0,High,Damaged,6131
9531,2024-02-06 18:00:00,London,Chelsea,187,33.4,0,High,Wet,3522
13295,2024-09-30 11:09:00,London,Chelsea,195,41.6,0,Medium,Snowy,6778
11276,2024-02-09 18:09:00,London,Kensington,203,57.5,1,Medium,Wet,1748
11339,2024-07-17 05:00:00,London,Chelsea,200,36.4,0,Medium,Damaged,3351
11766,2024-08-27 19:51:00,London,Hackney,189,65.9,1,High,Dry,9033
11022,2024-11-12 19:00:00,London,Greenwich,189,38.2,0,Low,Dry,8446
10889,2024-09-01 20:00:00,London,Greenwich,194,28.7,0,Low,Wet,1389
9469,2024-09-07 06:30:00,London,Islington,186,28.2,0,Medium,Damaged,4217
9430,2024-03-11 15:58:00,London,Islington,212,50.9,0,Low,Damaged,8885
9562,2024-12-25 00:00:00,London,Chelsea,169,53.5,0,Medium,Damaged,818
9897,2024-07-30 23:00:00,London,Chelsea,218,40.0,1,Medium,Dry,9133
10527,2024-08-08 13:35:00,London,Islington,203,46.5,0,Medium,Damaged,5239
12072,2024-11-14 21:55:00,London,Kensington,198,51.2,0,Medium,Dry,4106
11165,2024-07-20 19:49:00,London,Hackney,225,43.2,0,High,Snowy,3370
9080,2024-05-06 17:00:00,London,Hammersmith,200,51.7,0,Medium,Snowy,6892
9735,2024-04-16 17:45:00,London,Camden,199,31.4,0,High,Dry,2582
10621,2024-06-13 22:00:00,London,Islington,198,38.7,1,Medium,Damaged,2096
10589,2024-03-07 23:17:00,London,Hackney,207,22.7,0,High,Dry,4489
11438,2024-12-07 20:30:00,London,Camden,172,27.1,0,Low,Wet,9338
11759,2024-05-11 01:00:00,London,Hammersmith,204,41.2,0,High,Damaged,7425
11246,2024-02-17 02:00:00,London,Islington,202,53.7,0,Medium,Wet,3332
12283,2024-04-12 18:10:00,London,Greenwich,204,27.8,0,High,Damaged,4175
9997,2024-03-24 21:00:00,London,Southwark,211,34.2,0,High,Wet,2477
9200,2024-02-08 16:53:00,London,Southwark,202,46.9,0,Low,Snowy,6719
9692,2024-05-31 12:31:00,London,Chelsea,199,43.5,0,High,Dry,5769
10095,2024-01-22 09:43:00,London,Hackney,214,35.3,0,Low,Damaged,3158
13614,2024-05-26 06:00:00,London,Greenwich,198,44.9,0,High,Dry,2874
12725,2024-03-02 05:00:00,London,Greenwich,202,42.6,0,Medium,Damaged,9299
10102,2024-10-06 16:44:00,London,Camden,205,41.8,0,Low,Snowy,9749
13735,2024-10-25 16:05:00,London,Hammersmith,206,59.9,0,Medium,Damaged,2871
11134,2024-07-17 00:08:00,London,Islington,190,50.9,0,High,Dry,2111
9228,2024-08-23 10:00:00,London,Greenwich,198,43.4,5,Medium,Wet,2718
12306,2024-07-20 20:55:00,London,Islington,198,41.1,0,Low,Dry,9486
10719,2024-08-21 07:15:00,London,Hackney,192,50.0,0,High,Dry,8815
12313,2024-08-01 17:40:00,London,Southwark,183,37.9,0,Medium,Damaged,8299
10185,2024-12-19 15:00:00,London,Hackney,185,38.8,0,Low,Snowy,1158
9085,2024-08-08 21:43:00,London,Chelsea,200,57.3,1,High,Snowy,2975
9334,2024-04-15 16:49:00,London,Islington,192,45.1,0,High,Snowy,4048
12209,2024-06-12 09:30:00,London,Hackney,209,43.8,0,Medium,Dry,9700
12324,2024-02-23 21:50:00,London,Kensington,191,62.4,0,Medium,Dry,4995
11852,2024-01-07 14:38:00,London,Hackney,200,34.7,0,High,Snowy,6239
14001,2024-04-17 17:00:00,London,Hackney,178,17.0,0,Low,Dry,1397
9158,2024-08-30 04:07:00,London,Greenwich,195,48.2,0,High,Dry,20000
12373,2024-06-03 08:00:00,London,Hackney,230,51.2,0,Medium,Snowy,5937
12682,2024-11-07 22:29:00,London,Southwark,174,60.1,0,Medium,Damaged,4109
9030,2024-03-06 13:00:00,London,Chelsea,219,55.2,0,Medium,Snowy,3988
12786,2024-01-01 05:27:00,London,Unknown,205,63.1,0,Medium,Damaged,2834
10104,2024-10-25 23:17:00,London,Hammersmith,188,52.8,0,Medium,Damaged,1984
12916,2024-12-01 14:51:00,London,Greenwich,191,43.6,1,Medium,Dry,4580
13640,2024-08-12 20:56:00,London,Hackney,186,30.5,2,High,Damaged,2834
9743,2024-05-27 22:51:00,London,Southwark,210,32.0,0,High,Snowy,8526
11950,2024-04-06 21:54:00,London,Kensington,194,56.2,1,Low,Damaged,8860
9438,2024-08-29 17:03:00,London,Hackney,181,47.6,0,Low,Wet,1651
11601,2024-06-30 03:44:00,London,Chelsea,196,67.5,0,High,Damaged,4033
10193,2024-12-15 16:40:00,London,Chelsea,209,31.0,0,Low,Damaged,1126
9684,2024-11-19 22:42:00,London,Hackney,193,53.0,0,Medium,Damaged,9345
9417,2024-06-16 17:29:00,London,Kensington,228,47.8,0,High,Dry,3610
11630,2024-02-14 14:00:00,London,Camden,229,43.1,0,High,Damaged,2719
12266,2024-03-18 20:27:00,London,Unknown,176,41.5,0,Medium,Dry,7775
9832,2024-11-27 08:00:00,London,Camden,194,37.6,1,High,Wet,5609
11689,2024-05-04 19:58:00,London,Camden,200,63.8,0,Medium,Damaged,3044
11788,2024-06-24 13:30:00,London,Camden,205,43.8,0,High,Damaged,5049
13772,2024-01-18 02:46:00,London,Kensington,185,16.2,0,High,Dry,1844
10091,2024-10-25 20:07:00,London,Southwark,200,31.3,1,Low,Damaged,8906
11656,2024-10-19 09:09:00,London,Islington,200,44.9,1,High,Damaged,3736
13045,2024-03-27 01:28:00,London,Southwark,196,35.9,0,Medium,Snowy,1828
9732,2024-03-20 08:01:00,London,Hackney,186,60.4,0,Medium,Wet,8205
9932,2024-11-05 08:45:00,London,Camden,199,48.1,0,High,Snowy,4080
13910,2024-07-22 21:56:00,London,Kensington,179,50.5,0,High,Snowy,8563
9801,2024-04-20 23:00:00,London,Islington,189,61.8,0,Low,Wet,1524
10925,2024-02-25 15:00:00,London,Greenwich,188,15.5,0,Low,Wet,2067
9950,2024-03-05 09:00:00,London,Chelsea,199,30.9,2,Medium,Dry,6296
10703,2024-08-24 17:23:00,London,Camden,193,49.8,0,Medium,Dry,9222
10418,2024-05-14 15:00:00,London,Greenwich,194,37.8,0,Low,Dry,1097
10075,2024-04-29 11:00:00,London,Hackney,184,44.9,0,Low,Wet,6443
12519,2024-02-15 02:12:00,London,Hammersmith,184,44.9,0,Medium,Damaged,6513
10176,2024-03-27 13:43:00,London,Chelsea,216,61.8,0,Medium,Snowy,6135
10520,2024-04-22 03:00:00,London,Greenwich,185,42.8,0,Low,Snowy,8391
9169,2024-05-27 06:00:00,London,Camden,202,47.8,0,Low,Wet,5661
11513,2024-04-13 23:00:00,London,Hammersmith,210,42.1,0,Low,Dry,2311
11119,2024-05-02 08:55:00,London,Greenwich,238,51.1,0,Medium,Snowy,8783
9374,2024-10-28 19:32:00,London,Hackney,229,41.8,0,High,Dry,6154
9241,2024-12-11 14:12:00,London,Southwark,238,60.7,0,High,Wet,1940
10116,2024-02-29 02:29:00,London,Kensington,195,56.3,0,High,Damaged,6876
11025,2024-10-24 18:08:00,London,Hammersmith,212,33.8,0,Low,Damaged,6693
11881,2024-04-22 19:09:00,London,Islington,198,54.4,0,High,Damaged,3579
13378,2024-11-18 13:49:00,London,Camden,194,21.9,0,Medium,Damaged,6223
11267,2024-10-14 00:53:00,London,Kensington,204,51.1,0,Low,Damaged,6336
13879,2024-04-20 11:18:00,London,Chelsea,208,60.2,0,Medium,Snowy,5481
9297,2024-06-11 05:22:00,London,Islington,195,60.9,0,Low,Dry,6707
11836,2024-11-02 12:23:00,London,Camden,199,50.6,0,Low,Dry,2373
9654,2024-04-23 09:00:00,London,Camden,221,56.6,0,High,Dry,7876
13633,2024-04-26 11:50:00,London,Unknown,206,24.8,0,Medium,Snowy,3092
10651,2024-06-05 04:18:00,London,Southwark,190,39.7,0,Low,Dry,6612
9625,2024-05-28 00:52:00,London,Islington,206,47.7,0,Medium,Wet,359
9229,2024-09-30 14:53:00,London,Greenwich,198,48.0,0,Low,Damaged,5281
9725,2024-02-04 14:24:00,London,Kensington,205,44.1,0,High,Snowy,9638
10003,2024-08-09 05:00:00,London,Camden,179,38.2,0,High,Snowy,4127
12154,2024-05-26 16:33:00,London,Kensington,206,55.3,0,High,Wet,2679
9671,2024-12-01 14:58:00,London,Kensington,213,51.4,0,Low,Dry,7725
12761,2024-05-26 11:23:00,London,Camden,214,59.8,0,High,Snowy,6332
9240,2024-01-05 15:51:00,London,Hackney,193,46.7,0,Medium,Wet,7860
10345,2024-10-04 23:13:00,London,Camden,193,47.9,0,Medium,Damaged,1059
10936,2024-05-05 08:00:00,London,Hackney,199,36.5,0,Medium,Dry,8389
11234,2024-09-26 09:05:00,London,Chelsea,183,47.3,0,Low,Snowy,5604
12857,2024-02-18 01:16:00,London,Camden,167,34.7,0,High,Dry,9627
9502,2024-12-22 12:01:00,London,Unknown,203,51.7,0,Medium,Snowy,4172
10361,2024-07-29 05:53:00,London,Hackney,218,30.2,0,High,Snowy,6769
12840,2024-07-02 12:10:00,London,Islington,186,53.7,0,Low,Damaged,9585
11100,2024-12-04 14:00:00,London,Islington,208,44.9,0,Medium,Damaged,2977
10920,2024-05-01 20:10:00,London,Kensington,191,29.9,0,Medium,Wet,3455
9777,2024-08-24 03:19:00,London,Camden,173,47.9,0,Low,Wet,3843
13954,2024-01-25 00:47:00,London,Chelsea,195,52.9,0,Low,Dry,3816
9908,2024-08-06 16:46:00,London,Chelsea,205,20.8,0,Medium,Snowy,5854
9857,2024-01-06 04:32:00,London,Kensington,189,24.1,1,Low,Damaged,1491
10502,2024-12-31 03:37:00,London,Southwark,191,41.6,0,Medium,Snowy,9306
10653,2024-07-11 15:00:00,London,Greenwich,198,25.2,0,Low,Damaged,9152
9806,2024-02-28 20:09:00,London,Hammersmith,181,63.1,0,High,Snowy,1137
11124,2024-10-22 02:00:00,London,Kensington,229,15.9,0,High,Snowy,9422
11224,2024-12-04 16:51:00,London,Unknown,211,38.9,1,Medium,Snowy,8374
10514,2024-07-22 22:00:00,London,Islington,192,36.2,0,Medium,Damaged,7808
13221,2024-02-04 20:00:00,London,Kensington,190,52.9,0,High,Dry,2809
11537,2024-03-31 00:45:00,London,Hackney,225,46.9,1,Low,Damaged,6607
11343,2024-05-18 08:36:00,London,Chelsea,179,55.7,1,High,Snowy,3332
12536,2024-07-27 10:00:00,London,Greenwich,206,44.9,1,High,Damaged,584
12797,2024-05-05 00:20:00,London,Islington,208,35.0,1,High,Wet,9783
12133,2024-11-11 23:00:00,London,Kensington,185,41.9,0,Medium,Damaged,3739
13415,2024-06-03 17:10:00,London,Kensington,199,30.1,0,Low,Wet,437
13118,2024-08-28 18:02:00,London,Unknown,231,61.8,0,Low,Damaged,496
10030,2024-11-22 02:04:00,London,Southwark,177,44.9,1,Medium,Snowy,1413
11652,2024-07-16 16:08:00,London,Unknown,200,43.5,0,Low,Damaged,4996
9843,2024-03-21 19:58:00,London,Islington,201,45.3,0,High,Dry,8582
10097,2024-02-01 03:34:00,London,Chelsea,200,40.6,0,Low,Damaged,9091
9081,2024-11-07 19:07:00,London,Unknown,206,37.4,0,Low,Dry,8583
10744,2024-02-19 07:52:00,London,Unknown,215,50.9,0,Low,Snowy,8210
10074,2024-10-05 07:36:00,London,Kensington,186,44.9,0,Low,Wet,1312
11578,2024-02-21 10:22:00,London,Greenwich,200,37.1,1,Medium,Damaged,3795
13913,2024-09-10 15:00:00,London,Camden,182,29.3,0,High,Snowy,4015
9706,2024-02-13 13:17:00,London,Camden,205,39.1,0,Low,Dry,6925
13005,2024-09-22 10:00:00,London,Southwark,188,56.5,0,Medium,Dry,7136
13855,2024-01-27 01:06:00,London,Islington,200,52.3,0,High,Damaged,5679
11023,2024-06-01 03:00:00,London,Greenwich,199,44.9,0,Low,Dry,7397
13778,2024-06-22 18:00:00,London,Camden,181,52.0,1,Medium,Damaged,6396
12271,2024-07-31 02:23:00,London,Unknown,209,41.3,0,High,Snowy,5049
9089,2024-01-04 03:30:00,London,Kensington,183,42.8,0,Low,Snowy,788
10472,2024-08-21 07:00:00,London,Camden,191,57.6,0,High,Damaged,1513
12728,2024-02-07 11:52:00,London,Hammersmith,206,47.4,0,High,Snowy,4705
12323,2024-01-12 05:00:00,London,Unknown,189,30.5,0,Medium,Snowy,9147
11958,2024-04-02 14:00:00,London,Hammersmith,181,43.3,0,High,Dry,5233
10145,2024-06-18 21:57:00,London,Greenwich,167,55.1,0,High,Dry,277
9587,2024-04-05 02:35:00,London,Camden,208,54.4,0,Low,Wet,5600
13119,2024-08-16 07:00:00,London,Camden,214,47.6,0,Low,Wet,146
9145,2024-05-11 06:00:00,London,Kensington,216,51.5,0,Low,Snowy,6374
12633,2024-06-09 00:32:00,London,Southwark,190,55.4,1,Medium,Snowy,8117
10962,2024-12-05 09:40:00,London,Islington,197,53.8,0,High,Snowy,9476
12719,2024-04-01 01:29:00,London,Hackney,204,7.7,0,Low,Dry,5544
13950,2024-06-09 13:38:00,London,Chelsea,198,31.0,0,Low,Wet,314
11405,2024-05-09 07:01:00,London,Camden,208,18.3,0,Medium,Dry,4501
12091,2024-09-26 04:54:00,London,Kensington,199,37.8,0,High,Damaged,789
12923,2024-06-17 00:44:00,London,Camden,186,53.9,0,Low,Dry,2665
10722,2024-05-28 02:00:00,London,Chelsea,200,46.3,0,Medium,Dry,9622
9627,2024-10-22 10:17:00,London,Chelsea,185,52.6,1,Medium,Snowy,5839
12411,2024-10-22 23:28:00,London,Hackney,217,36.6,0,High,Snowy,6148
14000,2024-09-29 10:55:00,London,Hackney,226,21.6,1,Low,Snowy,4186
12999,2024-07-01 07:00:00,London,Hammersmith,213,56.2,0,High,Snowy,727
10129,2024-03-14 11:00:00,London,Southwark,200,37.3,0,Low,Wet,7921
11907,2024-01-03 00:40:00,London,Camden,191,59.2,0,Low,Damaged,1022
12003,2024-11-27 02:00:00,London,Chelsea,208,32.8,0,High,Wet,9601
10421,2024-11-05 01:00:00,London,Camden,238,66.0,0,High,Damaged,5490
11754,2024-08-17 11:00:00,London,Hackney,201,48.5,1,Low,Damaged,7650
9492,2024-12-27 11:15:00,London,Greenwich,203,34.6,1,Medium,Wet,7420
10352,2024-07-22 07:51:00,London,Kensington,203,41.6,0,Low,Wet,6846
10887,2024-07-18 04:30:00,London,Chelsea,200,16.4,0,High,Damaged,5214
13307,2024-06-14 18:32:00,London,Kensington,206,64.3,0,Medium,Snowy,1550
9298,2024-03-23 05:00:00,London,Southwark,194,31.5,0,High,Dry,3894
11553,2024-02-18 11:34:00,London,Hackney,204,55.2,0,Medium,Damaged,5731
13918,2024-07-08 22:20:00,London,Hammersmith,223,43.3,0,Low,Snowy,6380
10175,2024-01-08 08:00:00,London,Islington,181,67.3,0,Medium,Wet,5058
10211,2024-06-11 10:00:00,London,Southwark,197,54.8,0,Medium,Snowy,9769
10136,2024-05-17 11:00:00,London,Southwark,200,55.1,1,Medium,Damaged,4285
13504,2024-11-12 11:54:00,London,Hammersmith,185,65.1,0,Low,Dry,6509
13182,2024-04-28 10:18:00,London,Hammersmith,195,60.2,0,Medium,Wet,334
13308,2024-03-05 04:51:00,London,Camden,203,27.7,0,High,Snowy,2492
9101,2024-05-07 01:00:00,London,Greenwich,219,50.0,0,Low,Snowy,9106
11866,2024-02-28 09:00:00,London,Kensington,211,48.7,0,High,Damaged,8702
9506,2024-08-13 04:43:00,London,Greenwich,184,13.0,0,Low,Snowy,7101
12039,2024-10-01 13:00:00,London,Chelsea,224,40.9,0,Low,Damaged,2984
13168,2024-07-18 13:00:00,London,Greenwich,205,25.3,0,High,Damaged,5697
11810,2024-02-16 16:10:00,London,Unknown,213,68.2,0,Low,Damaged,6199
11992,2024-08-15 16:00:00,London,Islington,178,53.5,0,Low,Dry,2306
12703,2024-12-23 04:00:00,London,Camden,215,48.2,0,Low,Wet,171
12621,2024-06-14 03:01:00,London,Hackney,177,36.3,0,Medium,Damaged,1850
10323,2024-02-03 03:29:00,London,Greenwich,223,56.0,0,High,Wet,9490
11424,2024-10-15 01:22:00,London,Kensington,189,44.5,0,Medium,Snowy,9122
12476,2024-03-12 05:35:00,London,Kensington,197,60.9,0,High,Snowy,1339
9804,2024-07-05 03:27:00,London,Islington,172,40.1,1,High,Damaged,7041
13934,2024-02-12 03:36:00,London,Chelsea,204,47.2,0,High,Wet,2549
10254,2024-10-24 09:00:00,London,Hammersmith,201,49.3,0,High,Snowy,4865
12165,2024-11-05 22:00:00,London,Kensington,223,59.6,0,High,Damaged,3537
13257,2024-06-16 21:00:00,London,Chelsea,208,49.5,0,High,Dry,8182
12366,2024-12-22 17:43:00,London,Chelsea,217,36.4,0,Medium,Snowy,7760
11623,2024-10-19 00:33:00,London,Kensington,206,48.5,0,Low,Dry,8296
11183,2024-09-17 10:00:00,London,Unknown,226,49.3,0,Low,Wet,488
13230,2024-02-28 11:14:00,London,Southwark,172,31.8,0,Low,Snowy,1735
10296,2024-05-11 12:00:00,London,Hackney,210,57.3,1,Low,Damaged,5187
9415,2024-04-18 20:00:00,London,Hackney,202,36.4,0,High,Snowy,6236
13951,2024-03-21 20:32:00,London,Kensington,201,38.0,0,Low,Damaged,2079
11842,2024-03-03 22:00:00,London,Camden,184,39.1,0,Medium,Damaged,5454
12027,2024-01-05 16:00:00,London,Greenwich,214,50.3,0,High,Wet,7158
13650,2024-12-07 21:00:00,London,Hackney,213,34.4,1,Low,Snowy,8019
9656,2024-11-06 06:24:00,London,Kensington,188,75.8,0,Low,Wet,20000
10570,2024-10-18 02:04:00,London,Unknown,204,50.6,0,Low,Damaged,9288
10704,2024-08-05 16:16:00,London,Hackney,191,48.9,0,Medium,Damaged,5015
11991,2024-07-06 07:20:00,London,Islington,198,42.8,0,Medium,Snowy,1977
12435,2024-11-13 06:21:00,London,Southwark,188,49.7,0,Low,Snowy,8463
9231,2024-02-03 15:36:00,London,Hammersmith,175,41.9,1,Low,Damaged,1870
10893,2024-09-27 17:00:00,London,Chelsea,188,59.3,0,High,Dry,9826
13052,2024-05-22 03:19:00,London,Kensington,219,56.7,0,High,Dry,4313
11744,2024-05-16 20:29:00,London,Hackney,208,51.6,0,High,Damaged,3651
12180,2024-08-29 04:00:00,London,Hammersmith,233,40.1,0,Medium,Wet,5064
13151,2024-08-11 21:10:00,London,Islington,204,36.0,0,High,Damaged,960
11878,2024-05-10 07:39:00,London,Chelsea,206,22.1,0,High,Damaged,506
12064,2024-05-20 17:11:00,London,Greenwich,200,57.8,0,Medium,Damaged,5496
11087,2024-08-25 13:00:00,London,Chelsea,222,24.8,1,Low,Dry,3228
9658,2024-02-12 17:55:00,London,Islington,176,47.7,0,Medium,Wet,7375
11814,2024-03-21 18:00:00,London,Unknown,185,56.1,0,Low,Dry,4596
12110,2024-12-10 04:00:00,London,Southwark,191,53.2,2,Low,Dry,8112
11446,2024-02-14 22:22:00,London,Hackney,198,41.0,1,Low,Dry,3343
10201,2024-06-13 10:00:00,London,Southwark,182,17.6,0,High,Snowy,9846
11716,2024-03-18 08:05:00,London,Greenwich,180,31.8,0,Medium,Damaged,9446
13195,2024-08-13 05:00:00,London,Chelsea,224,36.1,0,High,Snowy,3515
10900,2024-11-01 01:35:00,London,Islington,209,36.0,0,Low,Dry,583
10127,2024-09-10 12:00:00,London,Chelsea,201,7.8,0,High,Snowy,9358
13483,2024-01-14 20:32:00,London,Kensington,224,33.5,0,Low,Wet,9159
13409,2024-12-09 02:00:00,London,Hackney,197,44.3,0,Low,Dry,8429
10870,2024-07-28 13:08:00,London,Hackney,223,27.2,0,Medium,Wet,8747
13616,2024-09-28 08:56:00,London,Islington,172,51.7,1,Low,Wet,5959
9927,2024-09-15 05:09:00,London,Southwark,193,21.8,1,Low,Snowy,8212
12414,2024-08-27 09:00:00,London,Greenwich,215,43.5,0,Medium,Snowy,5007
13439,2024-04-25 06:00:00,London,Greenwich,218,40.2,0,Medium,Wet,6827
12517,2024-06-04 10:07:00,London,Greenwich,220,58.3,0,Medium,Dry,7214
10676,2024-08-02 05:00:00,London,Greenwich,207,34.9,0,High,Snowy,92
14002,2024-05-06 14:35:00,London,Unknown,219,57.5,0,Medium,Snowy,8983
10050,2024-11-17 18:55:00,London,Chelsea,218,49.3,0,Medium,Wet,9254
11835,2024-07-15 19:51:00,London,Southwark,202,43.0,0,Medium,Damaged,3877
12096,2024-09-11 20:00:00,London,Unknown,200,44.3,1,Low,Dry,6486
9150,2024-10-30 19:00:00,London,Hammersmith,188,24.6,1,Medium,Wet,8269
9427,2024-04-25 20:13:00,London,Islington,230,33.6,0,Medium,Snowy,4252
11058,2024-07-19 16:00:00,London,Hammersmith,202,42.3,0,Low,Dry,4301
13010,2024-09-15 20:00:00,London,Hackney,203,52.3,0,High,Damaged,1466
9578,2024-04-09 16:00:00,London,Greenwich,196,45.8,0,Low,Snowy,6136
11969,2024-08-14 00:56:00,London,Southwark,215,47.3,0,Low,Dry,5232
12698,2024-12-16 14:56:00,London,Southwark,194,34.5,0,Medium,Dry,6444
9013,2024-10-04 14:30:00,London,Chelsea,202,36.7,1,Medium,Damaged,5685
9094,2024-04-09 08:00:00,London,Greenwich,197,46.4,0,Medium,Wet,5131
12319,2024-06-26 13:01:00,London,Greenwich,195,41.7,0,Medium,Damaged,4545
11074,2024-07-23 05:12:00,London,Greenwich,209,68.2,0,Low,Wet,579
12765,2024-11-17 19:25:00,London,Islington,238,41.9,0,High,Damaged,3150
9423,2024-01-23 22:58:00,London,Greenwich,204,35.2,1,High,Dry,1462
11645,2024-06-11 15:00:00,London,Southwark,187,33.7,0,Low,Dry,7602
10863,2024-11-21 06:45:00,London,Hammersmith,168,54.5,0,Low,Wet,6804
10742,2024-06-11 22:00:00,London,Hammersmith,190,41.7,0,Medium,Wet,6588
13784,2024-04-20 14:00:00,London,Hackney,218,46.0,0,High,Snowy,3700
12016,2024-12-18 07:28:00,London,Camden,223,36.3,1,High,Snowy,6902
9970,2024-11-28 12:09:00,London,Unknown,210,39.8,0,High,Wet,5184
10627,2024-04-13 21:36:00,London,Southwark,187,33.5,0,Medium,Snowy,1153
10076,2024-07-28 21:10:00,London,Kensington,197,46.8,0,Low,Wet,5100
13716,2024-05-21 22:00:00,London,Islington,207,31.7,1,High,Damaged,9713
11012,2024-10-13 11:08:00,London,Islington,201,35.9,0,Medium,Wet,9326
9600,2024-08-29 05:00:00,London,Hammersmith,179,57.5,0,Medium,Wet,2103
13074,2024-10-28 02:00:00,London,Hammersmith,202,67.6,0,High,Dry,1818
10282,2024-09-20 12:09:00,London,Kensington,193,40.9,0,High,Dry,2669
9752,2024-02-13 07:00:00,London,Hackney,198,42.9,1,High,Dry,1428
13447,2024-11-19 16:02:00,London,Greenwich,201,24.5,0,High,Wet,7185
11078,2024-03-27 07:00:00,London,Islington,223,37.1,0,High,Dry,1336
13097,2024-08-01 22:00:00,London,Hammersmith,200,60.7,0,High,Wet,1347
12784,2024-08-26 05:00:00,London,Hammersmith,190,69.8,0,High,Damaged,1177
