traffic_id,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m_traffic,weather_id,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m_weather,weather_condition,air_pressure_hpa,year,month,day,hour,day_of_week,is_weekend,is_rush_hour
10889.0,London,Greenwich,194.0,28.7,0.0,Low,Wet,1389.0,7315,Winter,-1.752779821714916,30.0,0.6860707609747352,36.27466176971473,50.0,Clear,994.2735736562124,2024,1,9,20,Tuesday,False,0
9897.0,London,Chelsea,218.0,40.0,1.0,Unknown,Dry,9133.0,7304,Summer,16.95722657961896,70.0,0.861981757284505,15.040918281583275,8917.0,Storm,1006.7238173455509,2024,7,30,23,Tuesday,False,0
9897.0,London,Chelsea,218.0,40.0,1.0,Unknown,Dry,9133.0,9259,Summer,16.95722657961896,70.0,0.861981757284505,15.040918281583275,8917.0,Storm,1006.7238173455509,2024,7,30,23,Tuesday,False,0
11165.0,London,Hackney,225.0,43.2,0.0,Unknown,Snowy,3370.0,5485,Summer,22.191189974800142,91.0,3.275253936029021,14.532967300996637,6660.0,Clear,1011.447797244077,2024,7,20,19,Saturday,True,1
11165.0,London,Hackney,225.0,43.2,0.0,Unknown,Snowy,3370.0,7913,Summer,19.71939586262906,54.0,0.9473546392014404,22.72703110624649,4498.0,Rain,1032.5698878111482,2024,7,20,19,Saturday,True,1
11165.0,London,Hackney,225.0,43.2,0.0,Unknown,Snowy,3370.0,8841,Summer,22.95549534009952,48.0,3.117612981027962,16.28478575576069,4568.0,Rain,1007.3864240318244,2024,7,20,19,Saturday,True,1
11246.0,London,Islington,202.0,53.7,0.0,Unknown,Wet,3332.0,7623,Winter,60.0,77.0,0.4556131790149673,46.295614722752525,6858.0,Fog,1011.5623776331444,2024,2,17,2,Saturday,True,0
9228.0,London,Greenwich,198.0,43.4,50.0,Unknown,Wet,2718.0,8372,,22.006628443672035,94.0,1.4372319217161391,27.987960935356067,1387.0,Clear,1010.8872325486136,2024,8,23,10,Friday,False,0
9228.0,London,Greenwich,198.0,43.4,50.0,Unknown,Wet,2718.0,9190,Summer,21.679059114457512,32.0,0.5804887028138791,5.490252577077522,5111.0,Clear,989.9662055350548,2024,8,23,10,Friday,False,0
9334.0,London,Islington,192.0,45.1,0.0,Unknown,Snowy,4048.0,8861,Spring,12.505009381114178,92.0,1.2998565424460893,21.97134448524049,7664.0,Rain,1003.1758829908364,2024,4,15,16,Monday,False,1
12324.0,London,Kensington,191.0,62.4,0.0,Unknown,Dry,4995.0,6115,Winter,3.820150063945142,69.0,4.091229602819487,32.00379592812409,6395.0,Rain,1019.86918496153,2024,2,23,21,Friday,False,0
12324.0,London,Kensington,191.0,62.4,0.0,Unknown,Dry,4995.0,10094,Winter,4.888498581409735,84.0,1.2121748563627424,11.11683213953679,5111.0,Snow,1011.9267506509148,2024,2,23,21,Friday,False,0
11500.0,London,Hackney,178.0,17.0,0.0,Low,Dry,1397.0,8779,Spring,10.704236877898609,41.0,0.0623443917701145,24.52574918004977,1782.0,Clear,1015.4693971061432,2024,4,17,17,Wednesday,False,1
9158.0,London,Greenwich,195.0,48.2,0.0,Unknown,Dry,22761.0,8672,Summer,20.86261870023296,75.0,0.419715096950607,16.58399545530669,6193.0,Rain,1022.2481530227692,2024,8,30,4,Friday,False,0
12682.0,London,Southwark,174.0,60.1,0.0,Unknown,Damaged,4109.0,6576,Autumn,12.802224230716725,34.0,0.2246594687971753,17.922918839436587,9549.0,Fog,990.6524853528372,2024,11,7,22,Thursday,False,0
12682.0,London,Southwark,174.0,60.1,0.0,Unknown,Damaged,4109.0,7550,Autumn,10.449918005726264,67.0,0.1526683578934206,17.80035408334876,6865.0,Fog,1016.7855575406946,2024,11,7,22,Thursday,False,0
9030.0,London,Chelsea,219.0,55.2,0.0,Unknown,Snowy,3988.0,8384,Summer,24.57523843153024,50.0,7.193516358851379,31.78423501623784,6692.0,Fog,1014.7620061957426,2024,6,3,13,Monday,False,0
12786.0,London,Islington,205.0,63.1,0.0,Unknown,Damaged,2834.0,5341,Winter,7.331791872231673,75.0,4.0562370565164425,42.05807611791077,2835.0,Storm,1010.4546709145104,2024,1,1,5,Monday,False,0
11950.0,London,Kensington,194.0,56.2,1.0,Low,Damaged,8860.0,6454,Spring,10.383558993332652,43.0,3.379834248026928,11.11914665386565,5723.0,Clear,1005.5463127161178,2024,4,6,21,Saturday,True,0
11788.0,London,Camden,205.0,43.8,0.0,Unknown,Damaged,5034.0,5559,Summer,19.56147313525628,35.0,0.4088586915768028,8.803243930872547,879.0,Rain,1024.034708603369,2024,6,24,13,Monday,False,0
11788.0,London,Camden,205.0,43.8,0.0,Unknown,Damaged,5034.0,6826,Summer,27.809391513040957,57.0,1.851761402643307,30.30004309815325,4772.0,Clear,1031.1680445760833,2024,6,24,13,Monday,False,0
10091.0,London,Southwark,200.0,31.3,1.0,Low,Damaged,8906.0,7387,Autumn,15.53120494652963,39.0,0.5835322994958074,20.005871324705456,4638.0,Snow,1002.1255204003144,2024,10,25,20,Friday,False,0
13045.0,London,Southwark,196.0,35.9,0.0,Unknown,Snowy,1828.0,5731,,4.908755247475193,42.0,1.4579110961577024,3.6798019312587305,2854.0,Clear,983.1045467723806,2024,3,27,1,Wednesday,False,0
13045.0,London,Southwark,196.0,35.9,0.0,Unknown,Snowy,1828.0,6639,Spring,25.63460832268129,48.0,1.3635016851774575,12.415650199891866,3008.0,Fog,1029.6115586127296,2024,3,27,1,Wednesday,False,0
9732.0,London,Hackney,186.0,60.4,0.0,Unknown,Wet,8205.0,9924,Spring,14.078689256981852,92.0,1.8293597850552707,15.043400051392185,50.0,Snow,1006.2456888112854,2024,3,20,8,Wednesday,False,1
9732.0,London,Hackney,186.0,60.4,0.0,Unknown,Wet,8205.0,9946,Spring,11.537389743515376,88.0,0.1450292069524279,38.26270637362966,8117.0,Clear,1020.4024710398792,2024,3,20,8,Wednesday,False,1
10925.0,London,Greenwich,188.0,15.5,0.0,Low,Wet,2067.0,7389,Winter,0.1273534766467925,44.0,1.2716889355528125,26.18657871883306,3451.0,Rain,1007.948906417896,2024,2,25,15,Sunday,True,0
10925.0,London,Greenwich,188.0,15.5,0.0,Low,Wet,2067.0,9509,Winter,6.272104216506065,80.0,12.403470145607296,75.51147315664606,5253.0,Clear,1009.559246743326,2024,2,25,15,Sunday,True,0
9950.0,London,Chelsea,199.0,30.9,2.0,Unknown,Dry,6296.0,7062,Spring,4.874409485822923,78.0,4.948192968957528,12.780146583273035,3888.0,Rain,1009.6887305059566,2024,5,3,9,Friday,False,1
9950.0,London,Chelsea,199.0,30.9,2.0,Unknown,Dry,6296.0,8163,Spring,11.114384482207988,70.0,9.100951386364212,14.598734944503946,2448.0,Rain,992.0246003120262,2024,5,3,9,Friday,False,1
10075.0,London,Hackney,184.0,44.8,0.0,Low,Wet,6443.0,9313,Spring,8.224419637843267,46.0,2.090799496963178,34.55488637505406,6337.0,Clear,1003.9892518128522,2024,4,29,11,Monday,False,0
11119.0,London,Greenwich,263.0,51.1,0.0,Unknown,Snowy,8783.0,9588,Spring,16.208968691548286,30.0,8.560763048346177,30.740272037185143,50.0,Clear,1031.006224135072,2024,5,2,8,Thursday,False,1
11025.0,London,Hammersmith,212.0,33.8,0.0,Low,Damaged,6693.0,6656,Autumn,8.887900338088997,41.0,1.832855767075089,7.148977137891087,6107.0,Rain,1023.1605152675374,2024,10,24,18,Thursday,False,1
11025.0,London,Hammersmith,212.0,33.8,0.0,Low,Damaged,6693.0,8871,Autumn,8.476928125031169,74.0,7.265083974600165,13.316758437111716,4312.0,Clear,1015.7796927059908,2024,10,24,18,Thursday,False,1
11881.0,London,Islington,198.0,54.4,0.0,Unknown,Damaged,3579.0,9572,Spring,7.254603709994681,51.0,6.35274573636951,10.366713916786116,7398.0,Fog,1022.7149065248792,2024,4,22,19,Monday,False,1
9654.0,London,Camden,221.0,56.6,0.0,Unknown,Dry,7876.0,6175,Spring,9.020809587108186,75.0,3.590141668812319,21.51143538168977,4566.0,Rain,975.9452955394988,2024,4,23,9,Tuesday,False,1
9625.0,London,Islington,206.0,47.7,0.0,Unknown,Wet,359.0,7933,Spring,3.4153493872917107,59.0,0.93545932560132,15.20631077047124,1466.0,Rain,1015.1145072095331,2024,5,28,0,Tuesday,False,0
10003.0,London,Camden,179.0,38.2,0.0,Unknown,Snowy,4127.0,6194,Autumn,-0.0156854391364937,72.0,2.3823646437242654,18.76779456688955,6595.0,Fog,1023.7084118350032,2024,9,8,5,Sunday,True,0
9240.0,London,Hackney,193.0,46.7,0.0,Unknown,Wet,7860.0,6868,Winter,-4.259213657873293,94.0,7.036410548339816,19.94009980049858,8135.0,Storm,1031.861611332819,2024,1,5,15,Friday,False,0
9240.0,London,Hackney,193.0,46.7,0.0,Unknown,Wet,7860.0,8596,Winter,1.932061973186028,94.0,3.0563309410603785,17.00303663906577,50.0,Fog,1006.0024668336008,2024,1,5,15,Friday,False,0
11234.0,London,Chelsea,183.0,47.3,0.0,Low,Snowy,5604.0,9658,Autumn,14.606786077251366,69.0,1.155237509769361,37.97202573169999,50.0,Rain,1022.5375824256276,2024,9,26,9,Thursday,False,1
12857.0,London,Camden,167.0,34.7,0.0,Unknown,Dry,9627.0,6045,Winter,13.747919521027104,73.0,5.48076064052235,11.16777370398485,8951.0,Clear,1029.077061143581,2024,2,18,1,Sunday,True,0
11100.0,London,Islington,208.0,44.8,0.0,Unknown,Damaged,2977.0,7937,Spring,15.754004086590037,42.0,8.44254848959044,3.3436390122053568,50.0,Rain,1013.2877039483152,2024,4,12,14,Friday,False,0
9908.0,London,Chelsea,205.0,20.8,0.0,Unknown,Snowy,5854.0,6372,Summer,22.95317795632512,54.0,16.318253608842248,8.976363011558774,4986.0,Clear,1012.1226987818362,2024,8,6,16,Tuesday,False,1
9806.0,London,Hammersmith,181.0,63.1,0.0,Unknown,Snowy,1137.0,7720,,4.533065705500259,34.0,10.432292861795592,9.686210272728196,7340.0,Clear,1021.6602691786763,2024,2,28,20,Wednesday,False,0
11224.0,London,Islington,211.0,38.9,1.0,Unknown,Snowy,8374.0,6420,Winter,6.615927412291029,43.0,8.663567436470164,39.99308609782799,60.0,Clear,1009.7683163132004,2024,12,4,16,Wednesday,False,1
12536.0,London,Greenwich,206.0,44.9,1.0,Unknown,Damaged,584.0,5353,Summer,18.334219014450017,31.0,10.649830056522198,20.80126594745486,9188.0,Clear,1011.6171787227396,2024,7,27,10,Saturday,True,0
12797.0,London,Islington,208.0,35.0,1.0,Unknown,Wet,9783.0,7928,Spring,1.4890271594896856,49.0,4.834132839020452,22.27107492461814,6120.0,Rain,1027.869319016506,2024,5,5,0,Sunday,True,0
13415.0,London,Kensington,199.0,30.1,0.0,Low,Wet,437.0,5266,Summer,26.2238718789085,71.0,3.89278009168292,32.44904431877178,7207.0,Storm,1029.0138310555326,2024,6,3,17,Monday,False,1
13415.0,London,Kensington,199.0,30.1,0.0,Low,Wet,437.0,6493,Summer,15.289361257574424,47.0,2.05331885767359,10.51181526690085,10000.0,Rain,991.1324450351656,2024,6,3,17,Monday,False,1
13415.0,London,Kensington,199.0,30.1,0.0,Low,Wet,437.0,7475,Summer,30.77737849157745,77.0,3.04851154938441,14.3741138376355,2078.0,Rain,1008.0177902178696,2024,6,3,17,Monday,False,1
9843.0,London,Islington,201.0,45.3,0.0,Unknown,Dry,8582.0,8563,Spring,10.295069412427218,61.0,1.9933941354033464,7.353473087927585,7061.0,Rain,1023.6022498935178,2024,3,21,19,Thursday,False,1
10074.0,London,Kensington,186.0,44.8,0.0,Low,Wet,1312.0,7506,Autumn,6.165708183595868,61.0,5.8071367588547504,16.23423831635353,5298.0,Rain,1017.184834729512,2024,10,5,7,Saturday,True,1
11578.0,London,Greenwich,200.0,37.1,1.0,Unknown,Damaged,3795.0,7849,Winter,7.898165866067878,35.0,14.85117219129638,19.595025970372557,1002.0,Clear,989.6786847864174,2024,2,21,10,Wednesday,False,0
11578.0,London,Greenwich,200.0,37.1,1.0,Unknown,Damaged,3795.0,9187,Winter,12.098015022568186,47.0,11.490236426468371,27.97940216339576,6589.0,Rain,1002.8445222403072,2024,2,21,10,Wednesday,False,0
13913.0,London,Camden,182.0,29.3,0.0,Unknown,Snowy,4015.0,5743,Autumn,16.50586371155449,82.0,3.233441282284572,14.214767869572196,9538.0,Clear,1025.6883576246198,2024,10,9,15,Wednesday,False,0
9706.0,London,Camden,205.0,39.1,0.0,Low,Dry,6925.0,7767,Winter,6.262844229983117,37.0,7.189542705319253,14.53828168835523,660.0,Storm,1017.7394402088512,2024,2,13,13,Tuesday,False,0
13778.0,London,Camden,181.0,52.0,1.0,Unknown,Damaged,6396.0,5313,Summer,13.784055944229165,32.0,3.507085710833678,58.483022301258586,4033.0,Clear,1015.9298940650926,2024,6,22,18,Saturday,True,1
13778.0,London,Camden,181.0,52.0,1.0,Unknown,Damaged,6396.0,5384,Summer,24.957210758759278,72.0,155.9415477438758,37.85249747750391,8483.0,Rain,1006.991554896945,2024,6,22,18,Saturday,True,1
9089.0,London,Kensington,183.0,42.8,0.0,Low,Snowy,788.0,5041,Winter,-1.8356890323012287,90.0,1.996734563901504,10.358269132882826,50.0,Clear,994.7307768091316,2024,1,4,3,Thursday,False,0
12728.0,London,Hammersmith,206.0,47.4,0.0,Unknown,Snowy,4705.0,5673,Winter,6.757241037707915,54.0,10.66422097017094,15.412528141939774,6595.0,Fog,1013.0093556753832,2024,2,7,11,Wednesday,False,0
9587.0,London,Camden,208.0,54.4,0.0,Low,Wet,5600.0,5508,Spring,25.142733754859872,43.0,3.968024615935599,14.638973210739072,8739.0,Clear,1022.3485274041436,2024,4,5,2,Friday,False,0
9587.0,London,Camden,208.0,54.4,0.0,Low,Wet,5600.0,6726,Spring,16.012449933555075,70.0,0.962048229334008,10.506663982878184,4423.0,Clear,1005.2519624390968,2024,4,5,2,Friday,False,0
12633.0,London,Southwark,190.0,55.4,1.0,Unknown,Snowy,8117.0,9097,Summer,18.93781312679781,82.0,8.443426161335454,26.86618207251181,5255.0,Rain,996.9915575939174,2024,6,9,0,Sunday,True,0
13950.0,London,Chelsea,198.0,31.0,0.0,Low,Wet,314.0,7604,Summer,26.28199397161736,59.0,3.9033007015610326,6.574551190097861,7793.0,Snow,1016.7846417912124,2024,6,9,13,Sunday,True,0
12091.0,London,Kensington,199.0,37.8,0.0,Unknown,Damaged,789.0,5225,Autumn,10.303474927683649,44.0,0.9241463389731136,6.266530278039366,50.0,Snow,1012.556126401632,2024,9,26,4,Thursday,False,0
12411.0,London,Hackney,217.0,36.6,0.0,Unknown,Snowy,6148.0,7417,Autumn,10.677094609421909,40.0,13.435451823948458,4.1621130011410665,8228.0,Rain,1015.3406801521654,2024,10,22,23,Tuesday,False,0
12999.0,London,Hammersmith,213.0,56.2,0.0,Unknown,Snowy,727.0,5369,Winter,3.7565443690822646,56.0,16.49000405143815,6.4282362282081165,10000.0,Rain,984.5318217398996,2024,1,7,7,Sunday,True,1
12999.0,London,Hammersmith,213.0,56.2,0.0,Unknown,Snowy,727.0,10066,Winter,3.7565443690822646,56.0,16.49000405143815,6.4282362282081165,10000.0,Rain,984.5318217398996,2024,1,7,7,Sunday,True,1
10421.0,London,Camden,239.0,66.0,0.0,Unknown,Damaged,5490.0,8430,Spring,25.312681400688803,44.0,8.7245409323559,14.665505463663743,6804.0,Rain,1030.8686752080448,2024,5,11,1,Saturday,True,0
10352.0,London,Kensington,203.0,41.6,0.0,Low,Wet,6846.0,5596,Summer,15.944919001187715,86.0,7.487485166697371,18.64526116551308,6915.0,Snow,1018.3639050251836,2024,7,22,7,Monday,False,1
10352.0,London,Kensington,203.0,41.6,0.0,Low,Wet,6846.0,6077,Summer,21.01825075457511,42.0,19.20156721249644,18.51028343414931,2984.0,Clear,1007.7561115758232,2024,7,22,7,Monday,False,1
10887.0,London,Chelsea,200.0,16.4,0.0,Unknown,Damaged,5214.0,6496,Summer,23.073565915852637,83.0,0.1131007009278931,24.277950962573623,4252.0,Clear,1003.426181073138,2024,7,18,4,Thursday,False,0
10887.0,London,Chelsea,200.0,16.4,0.0,Unknown,Damaged,5214.0,9102,Summer,17.435945403517437,46.0,2.4151356452099866,9.514951390345388,1804.0,Clear,1021.781206523294,2024,7,18,4,Thursday,False,0
13307.0,London,Kensington,206.0,64.3,0.0,Unknown,Snowy,1550.0,9411,Summer,21.853685931575107,59.0,0.7349067078190334,13.995954005638492,4515.0,Clear,984.1813273360154,2024,6,14,18,Friday,False,1
9298.0,London,Southwark,194.0,31.5,0.0,Unknown,Dry,3894.0,8761,Spring,7.385145901276211,93.0,7.743044037818723,10.249014698407125,1640.0,Snow,1019.7317820068158,2024,3,23,5,Saturday,True,0
10136.0,London,Southwark,200.0,55.1,1.0,Unknown,Damaged,4285.0,9035,Spring,11.291588838053528,79.0,15.092654212296658,5.755141939511058,3867.0,Clear,1002.9310180340276,2024,5,17,11,Friday,False,0
13308.0,London,Camden,203.0,27.7,0.0,Unknown,Snowy,2492.0,7029,Spring,16.931415026251344,37.0,6.143803493457902,11.82796678855669,8866.0,Fog,1021.8766127580556,2024,3,5,4,Tuesday,False,0
13308.0,London,Camden,203.0,27.7,0.0,Unknown,Snowy,2492.0,7879,,16.700343055695573,36.0,2.1743016376791173,20.34933579443444,8485.0,Clear,1017.6865242607788,2024,3,5,4,Tuesday,False,0
11866.0,London,Kensington,211.0,48.7,0.0,Unknown,Damaged,8702.0,9100,Winter,11.180465876052187,76.0,4.510041137676164,25.54872252660402,9872.0,Storm,980.5199127603134,2024,2,28,9,Wednesday,False,1
12039.0,London,Chelsea,224.0,40.9,0.0,Low,Damaged,2984.0,5315,Winter,3.86757950575084,75.0,8.23978004082666,27.09294958652859,8555.0,Snow,1034.561604535695,2024,1,10,13,Wednesday,False,0
13168.0,London,Greenwich,205.0,25.3,0.0,Unknown,Damaged,5697.0,7940,Summer,27.10757696390932,69.0,3.3225053403166087,5.769914267596226,1706.0,Rain,1018.4301758773354,2024,7,18,13,Thursday,False,0
12165.0,London,Kensington,223.0,59.6,0.0,Unknown,Damaged,3537.0,8118,Spring,12.4714621783149,67.0,3.1850431246310427,21.557697872996822,5511.0,Storm,995.83993622166,2024,5,11,22,Saturday,True,0
13257.0,London,Chelsea,208.0,49.5,0.0,Unknown,Dry,8182.0,6019,Summer,27.403903627773108,90.0,6.296338502340445,23.001837010494263,800.0,Clear,1012.2012149588468,2024,6,16,21,Sunday,True,0
13230.0,London,Southwark,172.0,31.8,0.0,Low,Snowy,1735.0,7726,Winter,3.4179577515259902,76.0,159.0645872790924,7.667232133481038,6748.0,Clear,1020.2720500617746,2024,2,28,11,Wednesday,False,0
11842.0,London,Camden,184.0,39.1,0.0,Unknown,Damaged,5454.0,7245,Spring,14.746119516321311,61.0,1.4235779102073147,15.573238824716167,1114.0,Fog,987.0548407182356,2024,3,3,22,Sunday,True,0
11842.0,London,Camden,184.0,39.1,0.0,Unknown,Damaged,5454.0,8038,Spring,14.746119516321311,61.0,1.4235779102073147,15.573238824716167,1114.0,Fog,987.0548407182356,2024,3,3,22,Sunday,True,0
13650.0,London,Hackney,213.0,34.4,1.0,Low,Snowy,8019.0,7884,Winter,4.211265083842574,81.0,13.21069557749845,22.943154896165755,6005.0,Clear,1005.7587046910044,2024,12,7,21,Saturday,True,0
