traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
9732.0,2024-03-20 08:01:00,London,Hackney,186.0,60.4,0.0,Unknown,Wet,8205.0
9932.0,2024-11-05 08:45:00,London,Camden,199.0,48.1,0.0,Unknown,Snowy,4080.0
13910.0,2024-07-22 21:56:00,London,Kensington,179.0,50.5,0.0,Unknown,Snowy,8563.0
9801.0,2024-04-20 23:00:00,London,Islington,189.0,61.8,0.0,Low,Wet,1524.0
10925.0,2024-02-25 15:00:00,London,Greenwich,188.0,15.5,0.0,Low,Wet,2067.0
9950.0,2024-05-03 09:00:00,London,Chelsea,199.0,30.9,2.0,Unknown,Dry,6296.0
10703.0,2024-08-24 17:23:00,London,Camden,193.0,49.8,0.0,Unknown,Dry,9222.0
10418.0,2024-05-14 15:00:00,London,Greenwich,194.0,37.8,0.0,Low,Nan,1097.0
10075.0,2024-04-29 11:00:00,London,Hackney,184.0,44.8,0.0,Low,Wet,6443.0
12519.0,2024-02-15 02:12:00,London,Hammersmith,184.0,44.8,0.0,Unknown,Damaged,6513.0
10176.0,2024-03-27 13:43:00,London,Chelsea,216.0,61.8,0.0,Unknown,Snowy,6135.0
10520.0,2024-04-22 03:00:00,London,Greenwich,185.0,42.8,0.0,Low,Snowy,8391.0
9169.0,2024-05-27 06:00:00,London,Camden,202.0,47.8,0.0,Low,Wet,5661.0
11513.0,2024-04-13 23:00:00,London,Hammersmith,210.0,42.1,0.0,Low,Dry,2311.0
11119.0,2024-05-02 08:55:00,London,Greenwich,263.0,51.1,0.0,Unknown,Snowy,8783.0
9374.0,2024-10-28 19:32:00,London,Hackney,229.0,41.8,0.0,Unknown,Dry,6154.0
9241.0,2024-12-11 14:12:00,London,Southwark,263.0,60.7,0.0,Unknown,Wet,1940.0
9180.0,2024-07-02 06:16:00,London,Kensington,177.0,58.1,0.0,Unknown,Wet,1481.0
10116.0,2024-02-29 02:29:00,London,Kensington,195.0,56.3,0.0,Unknown,Damaged,6876.0
11025.0,2024-10-24 18:08:00,London,Hammersmith,212.0,33.8,0.0,Low,Damaged,6693.0
11881.0,2024-04-22 19:09:00,London,Islington,198.0,54.4,0.0,Unknown,Damaged,3579.0
13378.0,2024-11-18 13:49:00,London,Camden,194.0,21.9,0.0,Unknown,Damaged,6223.0
11267.0,2024-10-14 00:53:00,London,Kensington,204.0,51.1,0.0,Low,Damaged,6336.0
13879.0,2024-04-20 11:18:00,London,Chelsea,208.0,60.2,0.0,Unknown,Snowy,5481.0
9297.0,2024-06-11 05:22:00,London,Islington,195.0,60.9,0.0,Low,Dry,6707.0
11836.0,2024-11-02 12:23:00,London,Camden,199.0,50.6,0.0,Low,Dry,2373.0
9654.0,2024-04-23 09:00:00,London,Camden,221.0,56.6,0.0,Unknown,Dry,7876.0
13633.0,2024-04-26 11:50:00,London,Islington,206.0,24.8,0.0,Unknown,Snowy,3092.0
10651.0,2024-06-05 04:18:00,London,Southwark,190.0,39.7,0.0,Low,Dry,6612.0
9625.0,2024-05-28 00:52:00,London,Islington,206.0,47.7,0.0,Unknown,Wet,359.0
9229.0,2024-09-30 14:53:00,London,Greenwich,198.0,48.0,0.0,Low,Damaged,5281.0
9725.0,2024-02-04 14:24:00,London,Kensington,205.0,44.1,0.0,Unknown,Snowy,9638.0
10003.0,2024-09-08 05:00:00,London,Camden,179.0,38.2,0.0,Unknown,Snowy,4127.0
12154.0,2024-05-26 16:33:00,London,Kensington,206.0,55.3,0.0,Unknown,Wet,2679.0
9671.0,2024-12-01 14:58:00,London,Kensington,213.0,51.4,0.0,Low,Dry,7725.0
12761.0,2024-05-26 11:23:00,London,Camden,214.0,59.8,0.0,Unknown,Snowy,6332.0
9240.0,2024-01-05 15:51:00,London,Hackney,193.0,46.7,0.0,Unknown,Wet,7860.0
10345.0,2024-10-04 23:13:00,London,Camden,193.0,47.9,0.0,Unknown,Damaged,1059.0
10936.0,2024-05-05 08:00:00,London,Hackney,199.0,36.5,0.0,Unknown,Dry,8389.0
11234.0,2024-09-26 09:05:00,London,Chelsea,183.0,47.3,0.0,Low,Snowy,5604.0
12857.0,2024-02-18 01:16:00,London,Camden,167.0,34.7,0.0,Unknown,Dry,9627.0
9502.0,2024-12-22 12:01:00,London,Islington,203.0,51.7,0.0,Unknown,Snowy,4172.0
10361.0,2024-07-29 05:53:00,London,Hackney,218.0,30.2,0.0,Unknown,Snowy,6769.0
12840.0,2024-07-02 12:10:00,London,Islington,186.0,53.7,0.0,Low,Damaged,9585.0
11100.0,2024-04-12 14:00:00,London,Islington,208.0,44.8,0.0,Unknown,Damaged,2977.0
10920.0,2024-05-01 20:10:00,London,Kensington,191.0,29.9,0.0,Unknown,Wet,3455.0
9777.0,2024-08-24 03:19:00,London,Camden,173.0,47.9,0.0,Low,Wet,3843.0
13954.0,2024-01-25 00:47:00,London,Chelsea,195.0,52.9,0.0,Low,Dry,3816.0
9908.0,2024-08-06 16:46:00,London,Chelsea,205.0,20.8,0.0,Unknown,Snowy,5854.0
9857.0,2024-01-06 04:32:00,London,Kensington,189.0,24.1,1.0,Low,Damaged,1491.0
10502.0,2024-12-31 03:37:00,London,Southwark,191.0,41.6,0.0,Unknown,Snowy,9306.0
10653.0,2024-11-07 15:00:00,London,Greenwich,198.0,25.2,0.0,Low,Damaged,9152.0
9806.0,2024-02-28 20:09:00,London,Hammersmith,181.0,63.1,0.0,Unknown,Snowy,1137.0
11124.0,2024-10-22 02:00:00,London,Kensington,229.0,15.9,0.0,Unknown,Snowy,9422.0
11224.0,2024-12-04 16:51:00,London,Islington,211.0,38.9,1.0,Unknown,Snowy,8374.0
10514.0,2024-07-22 22:00:00,London,Islington,192.0,36.2,0.0,Unknown,Damaged,7808.0
13221.0,2024-04-02 20:00:00,London,Kensington,190.0,52.9,0.0,Unknown,Dry,2809.0
11537.0,2024-03-31 00:45:00,London,Hackney,225.0,46.9,1.0,Low,Damaged,6607.0
11343.0,2024-05-18 08:36:00,London,Chelsea,179.0,55.7,1.0,Unknown,Snowy,3332.0
12536.0,2024-07-27 10:00:00,London,Greenwich,206.0,44.9,1.0,Unknown,Damaged,584.0
12797.0,2024-05-05 00:20:00,London,Islington,208.0,35.0,1.0,Unknown,Wet,9783.0
12133.0,2024-11-11 23:00:00,London,Kensington,185.0,41.9,0.0,Unknown,Damaged,3739.0
13415.0,2024-06-03 17:10:00,London,Kensington,199.0,30.1,0.0,Low,Wet,437.0
13118.0,2024-08-28 18:02:00,London,Islington,231.0,61.8,0.0,Low,Damaged,496.0
10030.0,2024-11-22 02:04:00,London,Southwark,177.0,44.8,1.0,Unknown,Snowy,1413.0
11652.0,2024-07-16 16:08:00,London,Islington,200.0,43.5,0.0,Low,Damaged,4996.0
9843.0,2024-03-21 19:58:00,London,Islington,201.0,45.3,0.0,Unknown,Dry,8582.0
10097.0,2024-02-01 03:34:00,London,Chelsea,200.0,40.6,0.0,Low,Damaged,9091.0
9081.0,2024-11-07 19:07:00,London,Islington,206.0,37.4,0.0,Low,Dry,8583.0
10744.0,2024-02-19 07:52:00,London,Islington,215.0,50.9,0.0,Low,Snowy,8210.0
10074.0,2024-10-05 07:36:00,London,Kensington,186.0,44.8,0.0,Low,Wet,1312.0
11578.0,2024-02-21 10:22:00,London,Greenwich,200.0,37.1,1.0,Unknown,Damaged,3795.0
13913.0,2024-10-09 15:00:00,London,Camden,182.0,29.3,0.0,Unknown,Snowy,4015.0
9706.0,2024-02-13 13:17:00,London,Camden,205.0,39.1,0.0,Low,Dry,6925.0
13005.0,2024-09-22 10:00:00,London,Southwark,188.0,56.5,0.0,Unknown,Dry,7136.0
13855.0,2024-01-27 01:06:00,London,Islington,200.0,52.3,0.0,Unknown,Damaged,5679.0
12658.0,2024-07-02 06:16:00,London,Kensington,210.0,59.7,0.0,Unknown,Snowy,818.0
11023.0,2024-01-06 03:00:00,London,Greenwich,199.0,44.8,0.0,Low,Dry,7397.0
13778.0,2024-06-22 18:00:00,London,Camden,181.0,52.0,1.0,Unknown,Damaged,6396.0
12271.0,2024-07-31 02:23:00,London,Islington,209.0,41.3,0.0,Unknown,Snowy,5034.0
9089.0,2024-01-04 03:30:00,London,Kensington,183.0,42.8,0.0,Low,Snowy,788.0
10472.0,2024-08-21 07:00:00,London,Camden,191.0,57.6,0.0,Unknown,Damaged,1513.0
12728.0,2024-02-07 11:52:00,London,Hammersmith,206.0,47.4,0.0,Unknown,Snowy,4705.0
9009.0,2024-07-02 06:16:00,London,Camden,249.0,38.8,0.0,Low,Dry,1938.0
12323.0,2024-12-01 05:00:00,London,Islington,189.0,30.5,0.0,Unknown,Snowy,9147.0
10933.0,2024-07-02 06:16:00,London,Southwark,263.0,32.5,0.0,Low,Damaged,5484.0
11958.0,2024-02-04 14:00:00,London,Hammersmith,181.0,43.3,0.0,Unknown,Dry,5233.0
10145.0,2024-06-18 21:57:00,London,Greenwich,167.0,55.1,0.0,Unknown,Dry,277.0
9587.0,2024-04-05 02:35:00,London,Camden,208.0,54.4,0.0,Low,Wet,5600.0
13119.0,2024-08-16 07:00:00,London,Camden,214.0,47.6,0.0,Low,Wet,146.0
9145.0,2024-11-05 06:00:00,London,Kensington,216.0,51.5,0.0,Low,Snowy,6374.0
12633.0,2024-06-09 00:32:00,London,Southwark,190.0,55.4,1.0,Unknown,Snowy,8117.0
10962.0,2024-12-05 09:40:00,London,Islington,197.0,53.8,0.0,Unknown,Snowy,9476.0
12719.0,2024-04-01 01:29:00,London,Hackney,204.0,7.7,0.0,Low,Dry,5544.0
11837.0,2024-07-02 06:16:00,London,Kensington,215.0,48.2,1.0,Unknown,Damaged,1932.0
13950.0,2024-06-09 13:38:00,London,Chelsea,198.0,31.0,0.0,Low,Wet,314.0
11405.0,2024-05-09 07:01:00,London,Camden,208.0,18.3,0.0,Unknown,Dry,4501.0
9152.0,2024-07-02 06:16:00,London,Hackney,205.0,34.2,0.0,Unknown,Wet,2174.0
12091.0,2024-09-26 04:54:00,London,Kensington,199.0,37.8,0.0,Unknown,Damaged,789.0
12923.0,2024-06-17 00:44:00,London,Camden,186.0,53.9,0.0,Low,Dry,2665.0
10722.0,2024-05-28 02:00:00,London,Chelsea,200.0,46.3,0.0,Unknown,Dry,9622.0
9627.0,2024-10-22 10:17:00,London,Chelsea,185.0,52.6,1.0,Unknown,Snowy,5839.0
12411.0,2024-10-22 23:28:00,London,Hackney,217.0,36.6,0.0,Unknown,Snowy,6148.0
14000.0,2024-09-29 10:55:00,London,Hackney,226.0,21.6,1.0,Low,Snowy,4186.0
12999.0,2024-01-07 07:00:00,London,Hammersmith,213.0,56.2,0.0,Unknown,Snowy,727.0
10129.0,2024-03-14 11:00:00,London,Southwark,200.0,37.3,0.0,Low,Wet,7921.0
12216.0,2024-07-02 06:16:00,London,Chelsea,223.0,68.4,1.0,Unknown,Dry,1808.0
11907.0,2024-01-03 00:40:00,London,Camden,191.0,59.2,0.0,Low,Damaged,1022.0
12003.0,2024-11-27 02:00:00,London,Chelsea,208.0,32.8,0.0,Unknown,Wet,9601.0
10421.0,2024-05-11 01:00:00,London,Camden,239.0,66.0,0.0,Unknown,Damaged,5490.0
11754.0,2024-08-17 11:00:00,London,Hackney,201.0,48.5,1.0,Low,Damaged,7650.0
9492.0,2024-12-27 11:15:00,London,Greenwich,203.0,34.6,1.0,Unknown,Wet,7420.0
10352.0,2024-07-22 07:51:00,London,Kensington,203.0,41.6,0.0,Low,Wet,6846.0
10887.0,2024-07-18 04:30:00,London,Chelsea,200.0,16.4,0.0,Unknown,Damaged,5214.0
13307.0,2024-06-14 18:32:00,London,Kensington,206.0,64.3,0.0,Unknown,Snowy,1550.0
9298.0,2024-03-23 05:00:00,London,Southwark,194.0,31.5,0.0,Unknown,Dry,3894.0
11553.0,2024-02-18 11:34:00,London,Hackney,204.0,55.2,0.0,Unknown,Damaged,5731.0
13918.0,2024-07-08 22:20:00,London,Hammersmith,223.0,43.3,0.0,Low,Snowy,6380.0
10175.0,2024-08-01 08:00:00,London,Islington,181.0,67.3,0.0,Unknown,Wet,5058.0
10211.0,2024-11-06 10:00:00,London,Southwark,197.0,54.8,0.0,Unknown,Snowy,9769.0
10136.0,2024-05-17 11:00:00,London,Southwark,200.0,55.1,1.0,Unknown,Damaged,4285.0
13504.0,2024-11-12 11:54:00,London,Hammersmith,185.0,65.1,0.0,Low,Dry,6509.0
13182.0,2024-04-28 10:18:00,London,Hammersmith,195.0,60.2,0.0,Unknown,Wet,334.0
13308.0,2024-03-05 04:51:00,London,Camden,203.0,27.7,0.0,Unknown,Snowy,2492.0
9101.0,2024-07-05 01:00:00,London,Greenwich,219.0,50.0,0.0,Low,Snowy,9106.0
11866.0,2024-02-28 09:00:00,London,Kensington,211.0,48.7,0.0,Unknown,Damaged,8702.0
9506.0,2024-08-13 04:43:00,London,Greenwich,184.0,13.0,0.0,Low,Snowy,7101.0
12039.0,2024-01-10 13:00:00,London,Chelsea,224.0,40.9,0.0,Low,Damaged,2984.0
13168.0,2024-07-18 13:00:00,London,Greenwich,205.0,25.3,0.0,Unknown,Damaged,5697.0
11810.0,2024-02-16 16:10:00,London,Islington,213.0,68.2,0.0,Low,Damaged,6199.0
11992.0,2024-08-15 16:00:00,London,Islington,178.0,53.5,0.0,Low,Dry,2306.0
12703.0,2024-12-23 04:00:00,London,Camden,215.0,48.2,0.0,Low,Wet,171.0
12621.0,2024-06-14 03:01:00,London,Hackney,177.0,36.3,0.0,Unknown,Damaged,1850.0
10323.0,2024-02-03 03:29:00,London,Greenwich,223.0,56.0,0.0,Unknown,Wet,9490.0
11424.0,2024-10-15 01:22:00,London,Kensington,189.0,44.5,0.0,Unknown,Snowy,9122.0
12476.0,2024-03-12 05:35:00,London,Kensington,197.0,60.9,0.0,Unknown,Snowy,1339.0
9804.0,2024-07-05 03:27:00,London,Islington,172.0,40.1,1.0,Unknown,Damaged,7041.0
13934.0,2024-02-12 03:36:00,London,Chelsea,204.0,47.2,0.0,Unknown,Wet,2549.0
10254.0,2024-10-24 09:00:00,London,Hammersmith,201.0,49.3,0.0,Unknown,Snowy,4865.0
12165.0,2024-05-11 22:00:00,London,Kensington,223.0,59.6,0.0,Unknown,Damaged,3537.0
13257.0,2024-06-16 21:00:00,London,Chelsea,208.0,49.5,0.0,Unknown,Dry,8182.0
12366.0,2024-12-22 17:43:00,London,Chelsea,217.0,36.4,0.0,Unknown,Snowy,7760.0
11623.0,2024-10-19 00:33:00,London,Kensington,206.0,48.5,0.0,Low,Dry,8296.0
11183.0,2024-09-17 10:00:00,London,Islington,226.0,49.3,0.0,Low,Wet,488.0
13230.0,2024-02-28 11:14:00,London,Southwark,172.0,31.8,0.0,Low,Snowy,1735.0
10296.0,2024-11-05 12:00:00,London,Hackney,210.0,57.3,1.0,Low,Damaged,5187.0
