weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
5107,2024-10-20 09:36:00,London,Autumn,12.203188839270467,45.0,2.7461682898703206,18.62836195896093,3264.0,Fog,994.6582239559532
5108,2024-04-10 03:02:00,London,Spring,22.00334466930682,67.0,1.6341957592416303,26.94974093538835,3194.0,Storm,991.1363505177036
5110,2024-11-22 09:05:00,London,Autumn,17.415548885735795,31.0,4.576401990418316,1.9801160662633288,10000.0,Fog,1022.9012647999872
5111,2024-09-28 09:29:00,London,Autumn,2.8093773241107307,92.0,3.202222103324991,13.62680660220046,8032.0,Clear,1031.507830566454
5114,2024-06-30 12:27:00,London,Summer,22.947399106105404,72.0,0.2608478569997355,29.59789355764456,50.0,Clear,998.2930828162544
5115,2024-08-15 02:36:00,London,Summer,19.688623556474788,40.0,1.6881859986658037,32.76116167616661,4285.0,Storm,1011.2660680905892
5116,2024-09-08 01:09:00,London,Autumn,10.097382750976386,67.0,0.6382149408195972,25.53267371923355,9052.0,Storm,1026.3422859851537
5117,2024-10-29 15:49:00,London,Autumn,15.82754822815772,51.0,0.2891781746880634,32.161387613250355,6449.0,Fog,1013.3012619646364
5118,2024-08-07 06:31:00,London,Summer,22.802869905249324,88.0,0.1513204772088572,47.95214663336844,7590.0,Snow,983.6986258515556
5120,2024-02-09 00:55:00,London,Winter,8.261530758051151,54.0,13.832958331176624,26.77043315138072,1862.0,Clear,1032.481581100235
5121,2024-05-15 16:55:00,London,Spring,10.205955897204795,89.0,13.93651791925987,11.886301928029177,6221.0,Rain,983.3269472221722
5122,2024-11-18 16:34:00,London,Autumn,5.178791941444743,59.0,1.7656756184460152,22.92748471046588,5109.0,Storm,1017.094558970614
5123,2024-08-13 11:32:00,London,Summer,18.74670086315808,88.0,10.764204813257605,11.770653670174628,7864.0,Clear,999.5172328026548
5125,2024-08-01 09:09:00,London,Summer,7.518723109031553,92.0,9.895806115626582,34.52697660516894,6494.0,Fog,982.4619296582646
5126,2024-12-03 09:13:00,London,Winter,11.50870644699399,93.0,0.7724773295817412,30.739567245235637,6360.0,Storm,1025.9711978240928
5127,2024-07-17 15:17:00,London,Summer,12.84158876396987,74.0,4.652091633813163,18.782831394248262,4723.0,Clear,994.7794689352716
5128,2024-04-24 03:12:00,London,,25.793388741715503,48.0,19.552942576269185,34.59864840244163,984.0,Clear,1016.9197897959376
5129,2024-08-14 19:33:00,London,Summer,23.11144927900427,33.0,6.152597010433998,10.908390824411065,6409.0,Clear,968.0042834479804
5130,2024-10-16 20:40:00,London,Autumn,11.655556547225848,46.0,7.773552732408618,15.20563282456656,3452.0,Rain,1012.1920719896016
5131,2024-01-21 13:17:00,London,Winter,3.0417571628910443,42.0,2.0033408187888844,0.7716932537967208,7014.0,Clear,997.2674696637406
5132,2024-12-23 21:27:00,London,Winter,6.513177326195166,62.0,1.5377387071254522,30.863327387183357,3597.0,Rain,1006.8452272632506
5133,2024-03-12 18:55:00,London,Spring,25.019619528483258,75.0,2.0777600663029343,12.187357248303927,9714.0,Clear,1028.7261444443195
5134,2024-06-22 21:30:00,London,Summer,25.128154668230003,60.0,8.203300560622964,7.818756039669411,7838.0,Rain,1022.6155045551968
5135,2024-08-15 19:18:00,London,Summer,30.48228184145019,60.0,2.940161602500511,27.55913996441929,7088.0,Clear,1023.5640842063992
5136,2024-02-24 17:47:00,London,Winter,-9.161629624920703,41.0,0.0663383262726966,52.12482892738798,5524.0,Clear,1030.048158333715
5137,2024-12-12 10:27:00,London,Winter,5.733965059927747,48.0,3.2006549896304275,6.525690340121125,3431.0,Fog,1018.4661942876488
5138,2024-06-08 01:43:00,London,Summer,32.06135222850382,67.0,1.055303545205958,33.63117685630872,7621.0,Clear,1010.438130489492
5139,2024-04-29 17:22:00,London,Spring,19.738516524496475,62.0,10.832058775839773,24.30049571017313,5377.0,Clear,1000.902961082315
5140,2024-06-16 04:49:00,London,Summer,15.438904032842968,40.0,3.507085710833678,18.64257722752472,3490.0,Clear,1017.8678898968656
5142,2024-01-23 01:30:00,London,Winter,-7.4416367670649475,56.0,2.6748970453214502,5.172906979191062,3751.0,Fog,1027.29941494916
5144,2024-11-04 19:36:00,London,Autumn,5.918864721036773,36.0,3.507085710833678,43.318886949320174,151.0,Rain,1008.4719425161676
5145,2024-09-08 23:11:00,London,Autumn,16.858980886178305,80.0,0.2387755045138245,21.46995753622933,5111.0,Clear,999.872291616126
5147,2024-05-03 23:26:00,London,Spring,12.126023049796554,59.0,0.6603941729875202,3.3747847307898566,5355.0,Clear,1014.050972094484
5148,2024-12-14 22:35:00,London,Winter,7.952110306257317,35.0,10.06220141380538,10.583500531076377,3886.0,Snow,1022.1112675018896
5149,2024-10-25 18:42:00,London,Autumn,21.66257499742546,48.0,3.1720517709494267,17.76557043787988,50.0,Fog,1002.5599262355212
5150,2024-06-10 12:28:00,London,Summer,14.192533887790702,53.0,2.162189929915615,49.759706303023215,7998.0,Rain,1022.9601344390268
5151,2024-05-18 03:34:00,London,Spring,5.20329029239353,50.0,5.079198186410999,4.735512569210721,4309.0,Fog,1003.7784837797692
5152,2024-12-18 02:18:00,London,Winter,6.416439357730711,57.0,2.29852005123324,36.13095700161358,3461.0,Rain,998.2404856418832
5153,2024-07-12 17:24:00,London,Summer,12.61723646979063,36.0,6.19431109326403,14.365810022656085,926.0,Rain,992.0611177734976
5155,2024-05-02 04:30:00,London,Spring,12.418812509940114,58.0,2.9809892289085838,11.547652769173586,3960.0,Clear,989.6316599015104
5156,2024-07-21 00:16:00,London,Summer,19.03803037880565,75.0,1.3967090505414317,33.65664194352868,477.0,Clear,1036.2597692444017
5157,2024-09-06 16:42:00,London,Autumn,13.546973973024464,84.0,12.60454468597214,7.136637499041761,10000.0,Rain,1019.6262403826388
5158,2024-04-09 01:50:00,London,Spring,21.48324411941024,61.0,3.507085710833678,4.871319353277693,10000.0,Clear,1014.4372001925096
5159,2024-12-14 20:09:00,London,Winter,8.359723039072488,92.0,5.141104888275053,15.463513794473036,4410.0,Clear,1023.3575900246082
5161,2024-08-03 21:24:00,London,Summer,17.310874800424386,56.0,1.6358746639385418,21.637284222736987,50.0,Storm,1007.1463056355548
5162,2024-04-05 10:53:00,London,Spring,5.379800362956758,63.0,1.8627162481911173,2.830663981349901,4981.0,Snow,999.8801634548876
5164,2024-11-18 03:28:00,London,Autumn,12.362254398112327,75.0,0.006834298010991,6.0757786300640815,6576.0,Clear,994.7738016140162
5165,2024-02-15 10:16:00,London,Winter,11.769361870827064,86.0,4.281476178565515,31.53257128679556,9797.0,Fog,1001.3613562848944
5168,2024-03-05 18:13:00,London,Spring,18.037756855286645,56.0,1.8649862377217687,6.171000324177958,152.0,Fog,1020.2823171246368
5169,2024-06-02 05:53:00,London,Summer,19.32018277442976,68.0,2.6668415228499605,33.37843073580002,1545.0,Fog,1041.2937400586095
5171,2024-01-22 11:34:00,London,Winter,2.0531762152789423,94.0,6.702031176089866,39.66179894711112,10000.0,Clear,1025.0078563535037
5172,2024-04-01 13:33:00,London,Spring,8.606541792756058,44.0,0.2478552893129411,14.16465841082629,1331.0,Rain,1026.613345460614
5174,2024-09-09 00:27:00,London,Autumn,22.246810706931903,80.0,2.2366032154181297,11.714921139273471,7487.0,Storm,1000.1453613924156
5175,2024-04-15 11:10:00,London,Spring,14.746833659554708,41.0,4.710005698669978,23.018525971758187,5111.0,Clear,999.248922198546
5176,2024-01-21 04:43:00,London,Winter,1.9391654142258965,47.0,140.58716098273308,16.978266262442908,3953.0,Rain,984.1271587786292
5177,2024-04-22 15:43:00,London,Spring,9.98068446073096,65.0,1.959467269451164,27.968906371901795,9762.0,Rain,1015.8608849008089
5178,2024-12-14 13:38:00,London,Winter,1.6153899984702065,68.0,9.41732676761646,13.15418773130073,3487.0,Fog,1000.4532420902168
5179,2024-01-08 08:26:00,London,Winter,5.428435807016795,40.0,1.5559687426075364,11.747635268959831,2740.0,Fog,1028.8446633531555
5182,2024-12-17 06:45:00,London,Winter,10.44384827108336,34.0,7.94198437391136,13.194179757099963,8837.0,Clear,1029.7492885548431
5183,2024-04-13 14:26:00,London,Spring,5.31572129902804,54.0,2.980508229925229,11.76805537291707,7741.0,Snow,1019.1189089994792
5184,2024-08-06 17:31:00,London,Summer,27.74382850186052,87.0,0.2935380049763744,22.491409054383844,10000.0,Rain,1006.4534571873616
5185,2024-12-23 22:23:00,London,Winter,-0.9839432321315577,47.0,10.775758272719658,36.3855644754615,1626.0,Clear,1021.5753084949066
5186,2024-09-22 00:10:00,London,Autumn,16.503503060602917,72.0,2.206926564159108,21.41054482354756,8189.0,Rain,1005.6834860157614
5188,2024-06-08 01:37:00,London,Summer,22.221793987578035,90.0,3.071536813585011,13.056569023319511,4855.0,Rain,1020.3355365915188
5189,2024-02-04 16:34:00,London,Winter,0.1206337351133362,37.0,0.2034517987241053,21.646174586226188,5889.0,Clear,1026.4423301346353
5190,2024-08-23 08:42:00,London,Summer,19.1209087967766,74.0,158.9194650969129,12.523350203893049,1346.0,Rain,980.4277874523818
5191,2024-10-17 20:31:00,,Autumn,16.227938560870967,43.0,14.70885384882023,5.667633362448092,4716.0,Storm,1005.1692269947254
5192,2024-08-10 20:52:00,London,Summer,17.14171632729357,62.0,7.438986767691247,12.704397454878118,7545.0,Storm,1028.5259852114475
5193,2024-07-23 12:39:00,London,Summer,17.561152442307296,31.0,4.443833454666445,27.071738133381597,640.0,Clear,991.728821860337
5194,2024-04-11 07:27:00,London,Spring,6.202522081480476,67.0,1.7299712388336528,10.06081265134348,5975.0,Clear,1006.7017576897032
5196,2024-08-26 06:18:00,London,Summer,22.39798931188018,64.0,5.057229616978263,9.337890309551954,2876.0,Fog,1000.757742556495
5197,2024-04-08 06:34:00,London,Spring,7.186336384670287,53.0,4.9277949263467535,8.652543741015013,5111.0,Fog,1048.8498975627276
5198,2024-09-20 18:15:00,London,Autumn,13.933833822385392,69.0,3.8134396467388094,11.013597824707889,7636.0,Clear,1028.6325409643412
5199,2024-04-07 03:52:00,London,Spring,13.924714355596103,44.0,4.287527413044087,15.053413663688527,5877.0,Clear,1025.2865861363075
5200,2024-12-14 16:22:00,,Winter,1.1610121744793576,55.0,2.673330678470269,19.67105467277055,5375.0,Snow,1021.4455952127938
5201,2024-07-14 00:07:00,London,Summer,22.2488684359048,0.0,3.41170513497074,14.528875155076744,9376.0,Fog,1029.2488752023849
5202,2024-06-29 16:34:00,London,Summer,18.69008911101696,35.0,3.507085710833678,25.28217961816504,2770.0,Rain,1009.5784727951864
5204,2024-05-26 20:10:00,London,Spring,11.006211538094206,32.0,1.8582199873543184,1.6840659308029684,9175.0,Clear,991.860130645038
5205,2024-07-04 00:23:00,London,Summer,24.96550628984192,64.0,1.2423875577305366,19.13069730177472,7549.0,Rain,1009.064434054583
5206,2024-07-31 08:13:00,London,Summer,23.399843131599106,92.0,0.902456751718379,5.11832227852138,2841.0,Storm,1019.4914715526396
5207,2024-10-12 18:44:00,London,Autumn,10.232058791460029,65.0,1.0033777965164965,26.482776982290865,2353.0,Clear,1006.4385422365818
5208,2024-05-21 04:08:00,London,Spring,20.6494117239474,58.0,4.971935764050024,9.674037059856518,5514.0,Rain,996.6320132610912
5210,2024-04-23 23:01:00,London,Spring,3.462150448429963,56.0,1.997069571633129,21.18509873926684,5111.0,Clear,999.1793670340494
5211,2024-09-19 00:55:00,London,Autumn,13.63189789773206,81.0,5.157602812065552,10.29288954741638,9548.0,Snow,1012.9981336481952
5212,2024-02-13 18:37:00,London,Winter,2.2440714183573327,56.0,2.249958702536711,32.423496376740886,5111.0,Clear,989.1331733164908
5213,2024-09-23 21:47:00,London,Autumn,18.225442370423767,94.0,2.656625722950865,8.55527386173642,8185.0,Clear,1002.2171802209378
5215,2024-07-06 16:32:00,London,Summer,60.0,90.0,0.1226206787825482,16.34420522144525,1354.0,Clear,1035.4794744057333
5216,2024-08-21 10:55:00,London,Summer,11.803839111199498,76.0,5.571408758203608,12.567762524892611,4094.0,Clear,1020.5150644896972
5217,2024-06-18 19:20:00,London,Summer,16.285148510846884,73.0,0.8934633991948775,18.42869421325084,5104.0,Snow,1019.2871620324136
5218,2024-03-18 06:06:00,London,Spring,18.12829977257639,63.0,1.8164252464020691,3.084769562876265,6081.0,Fog,1004.6598110218192
5220,2024-11-02 22:47:00,,,60.0,94.0,2.249841370336249,50.25064118151769,7961.0,Rain,1013.5425301510704
5221,2024-06-15 01:14:00,London,Summer,12.201649380601122,76.0,2.5945594470797437,18.407985763363254,728.0,Fog,1005.3230779155622
5222,2024-01-14 14:33:00,London,Winter,8.552745511488926,47.0,0.387386049941017,40.26010457268213,3715.0,Rain,1018.7532854192044
5223,2024-07-19 02:34:00,London,Summer,7.804606702572865,69.0,1.4577562302325673,7.14440469805435,50.0,Fog,1021.8733241580773
5224,2024-09-25 09:11:00,London,Autumn,16.06234397006801,42.0,0.9829468638727124,32.994040931119045,3741.0,Fog,1019.5013323123212
5225,2024-09-26 04:46:00,London,Autumn,10.303474927683649,44.0,0.9241463389731136,6.266530278039366,50.0,Snow,1012.556126401632
5226,2024-06-09 03:15:00,London,Summer,22.96024558245016,30.0,0.4180918743259338,24.42909000587143,8585.0,Fog,1030.989067848183
5227,2024-06-08 00:36:00,London,Summer,22.72443916548445,32.0,13.442572703422588,8.142348901462652,2725.0,Snow,1021.288268611109
5228,2024-01-15 01:20:00,London,Winter,2.2317534732640896,63.0,7.04041156638231,9.758068014944644,4284.0,Fog,1000.179328836618
5229,2024-08-24 10:50:00,London,Summer,21.60466329067722,57.0,6.273643061718305,7.8943737019635805,5475.0,Snow,1023.820507964574
5230,2024-06-24 09:23:00,London,Summer,17.775292807032518,91.0,0.0721811095676336,16.972596336988353,6261.0,Fog,1018.3258904607982
5232,2024-02-07 15:53:00,London,Winter,4.356702768239721,34.0,1.8165241479653156,17.156288047161738,7971.0,Fog,1003.2876295887796
5234,2024-04-21 04:32:00,London,Spring,25.689911019233055,94.0,6.936113934354584,11.84919003824085,6420.0,Storm,990.95751791058
5235,2024-06-24 12:58:00,London,Summer,19.882007091359117,50.0,4.90540720486067,34.34686478193037,5111.0,Clear,1008.6604368877483
5236,2024-11-11 11:19:00,London,Autumn,-25.0,80.0,4.147279725605777,33.005186366322306,6727.0,Snow,1020.4102565708096
5238,2024-12-24 21:21:00,,Winter,7.074327501809552,72.0,10.365300555980845,10.654943288902652,5111.0,Rain,1036.979960736746
5239,2024-06-22 03:29:00,London,Summer,31.54708320235065,35.0,22.35171278826064,2.7409156001513413,5639.0,Clear,1020.1168578429656
5240,2024-03-12 11:47:00,London,,14.477993472826784,38.0,4.400946995412638,31.49545870042388,10000.0,Fog,1020.1732045526772
5241,2024-08-24 12:21:00,London,Summer,28.55583748901312,47.0,3.8995480049945415,2.644412900247461,6030.0,Clear,972.739331065772
5242,2024-10-02 05:25:00,London,Autumn,13.785639594954704,39.0,4.342622883147571,5.229455766649723,3836.0,Fog,1040.2995637522758
5243,2024-12-02 02:25:00,London,Winter,12.25463774139606,30.0,3.507085710833678,10.176183665244809,4269.0,Rain,1015.301574268233
5244,2024-02-11 09:55:00,London,Winter,3.602462683517333,0.0,5.427247567417624,8.689085706394271,4653.0,Snow,1021.4758571111176
5245,2024-09-18 08:10:00,London,Autumn,18.627173922073847,56.0,4.6683122733483575,12.72320711835178,9067.0,Rain,1020.97388924939
5246,2024-01-27 21:53:00,London,Winter,0.5108496678718533,30.0,5.221029538481503,2.3172590644787947,5138.0,Storm,1017.3177289640169
5247,2024-08-04 08:03:00,London,Summer,30.77466535823621,81.0,6.532013817788033,32.33624576756273,5133.0,Snow,1000.7464193161552
5248,2024-01-22 23:28:00,London,Winter,0.5076600910448139,87.0,0.9123416623472044,20.486776510063464,9605.0,Fog,1020.946978995144
5249,2024-07-11 03:53:00,London,Summer,25.46552803631572,52.0,8.127634994931615,22.446059896857463,1875.0,Storm,1005.496267612876
5250,2024-04-19 08:28:00,London,Spring,18.161917579918395,41.0,1.709479934505007,14.026176497936111,8957.0,Clear,1025.189062289796
5251,2024-06-26 12:25:00,London,Summer,8.478041841986125,65.0,9.449030563262074,20.542242356936576,5585.0,Clear,1022.0239537374952
5252,2024-10-13 01:37:00,London,Autumn,10.727261406282778,84.0,1.2843332145763386,2.6758776251856675,3711.0,Clear,1027.711652066364
5253,2024-08-09 22:37:00,London,Summer,15.519416678750527,66.0,23.55300912830435,3.805975271142476,1130.0,Fog,1050.0
