weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
5065,23/07/2024 02:01,London,Summer,28.397593348800793,88.0,3.387720359814619,29.749071089343,8762,Rain,1016.2131291748849
5066,2024-04-13 20:59,London,Spring,,39.0,0.04098104398500404,1.9442786763876136,10000,Storm,992.1097655047737
5067,19/10/2024 05:26,London,Autumn,11.216634329100645,,4.9581748769030884,8.373979839737698,647,Rain,1041.063953119895
5068,2024-06-13 00:40,London,Summer,21.339317055492263,73.0,7.93831566676051,19.118849754529094,7434,Storm,1017.9751150833789
5069,2024-05-30 19:52,London,Spring,11.690862428852125,32.0,1.3483229703211554,35.17058383374609,3868,Clear,1027.6582912725166
5070,2024-04-18 14:20,London,Spring,12.784443463716547,91.0,151.28209804841748,255.89091034712055,7378,Clear,990.1475762516955
5071,2024-10-08 04:59,London,Autumn,7.661897853087028,54.0,1.855123790211698,11.547890699083375,5833,Clear,1021.1252197159089
5072,2024-05-25 23:53,,Spring,24.537232330168642,47.0,2.6836929955795568,15.471394596144892,4807,Rain,1003.3651298237465
5073,2024-03-11 13:12,London,Spring,23.12455539800513,32.0,2.763552205963596,4.420052070839299,50,Snow,992.6276676061179
5074,2024-07-17 11:08,London,Summer,19.64437674091061,59.0,0.23070124402729844,21.204772487465753,3445,Rain,999.9486990929943
5075,2024-10-30 10:51,London,Autumn,10.336495801690443,77.0,7.39590246073857,47.935457396858176,2535,Fog,1001.8960519916203
5076,2024-01-30 03:36,London,Winter,0.7618303569045759,92.0,6.484774000629682,9.2934913207546,821,Clear,998.5009240763487
5077,2024-07-16 09:38,London,Summer,60.0,40.0,0.8483018314746648,15.413764280420859,6525,Clear,1007.1342855273602
5078,2024-07-21 10:53,London,Summer,22.626122513239537,87.0,0.02004852032158988,4.151013682735806,4241,Storm,993.7854028429605
5079,2024-11-04 09:21,London,Autumn,8.694560449132148,55.0,0.6194560301584929,11.766086308667198,50000,Clear,1019.8686637675356
5080,2024-03-28 19:20,London,Spring,4.812201424696431,87.0,0.5349006445291471,21.653267346804064,1442,Rain,1008.7277330509828
5081,2024-06-16 18:46,London,Summer,18.345349800290403,82.0,2.1429075255044596,11.913357120160716,1924,Clear,1020.8335313657858
5082,24/04/2024 21:55,London,Spring,12.651358234659138,56.0,3.283559508751104,8.121379968409167,8676,Storm,1047.0763868405966
5083,Unknown,London,Spring,16.156614191093162,38.0,5.294256512651553,10.974940208832578,6916,,1014.0479559238737
5084,2024-10-03 05:37,London,Autumn,-25.0,62.0,10.044805363019956,11.706513469082406,3380,Rain,1023.8946367730815
5085,2024-10-21 00:54,London,Autumn,60.0,61.0,5.532081560605439,6.702661811517237,8415,Clear,
5086,2024-02-27 11:30,London,Winter,7.790697572592531,71.0,1.5285716627492116,52.20775244729253,4843,Clear,1009.6844163040852
5087,2024-02-07 07:24,London,Winter,-4.746858776612116,81.0,1.7563794384007057,24.29820997052326,,Storm,1001.9380518776156
5088,2024-06-21 13:30,London,Summer,31.725975371384664,94.0,3.672024203555067,7.055522130669588,6633,Clear,1039.2976839114058
5089,2024-06-18 03:02,London,Summer,25.481937237283578,36.0,2.7366746869368033,1.704317991271619,9712,Fog,1025.2043522593378
5090,2024-09-20 19:42,London,Autumn,9.828570761552985,49.0,1.339795967232884,2.6777646692699255,4213,Fog,1024.5161820084322
5091,2024-07-30 10:45,London,Summer,24.283766095768918,43.0,7.678949512741524,30.22188283645481,6073,Clear,1014.3079036271213
5092,2024-04-11 02:37,London,Spring,15.529903238907458,35.0,3.6979783762568434,10.047501399478872,966,Storm,1003.1555010631188
5093,2024-06-18 03:00,London,Summer,20.566028821308652,79.0,6.284411874865596,17.870562534190086,7120,Storm,1010.5248879312717
5094,2024-12-08 16:14,London,Winter,2.269791005916394,85.0,1.151544301039319,24.74055136750788,4085,Fog,997.9675185866012
5095,2024-01-22 07:33,London,Winter,-0.5598351288708177,,2.224871949394329,35.571490180507695,4545,Fog,1025.9732590844467
5096,2024-07-06 19:17,London,Summer,60.0,38.0,0.8260477402100058,44.411833006245196,6504,Rain,1008.1787147827
5097,2024-07-27 08:07,London,Summer,21.02304824411488,68.0,6.808160201351493,16.061146436824927,7807,Rain,1019.4059107565748
5098,2024-02-20 04:41,London,Winter,0.050211037239930256,63.0,4.693362351432867,24.99746175582182,5848,Fog,1002.3534687205218
5099,2024-08-20 01:31,London,Summer,24.31241812033427,71.0,1.3845986273782465,,4454,Storm,987.4514416637967
5100,2024-01-17 06:06,London,Winter,1.749880327965509,94.0,15.079880256433245,10.436173292342508,4984,Clear,1017.5928705241163
5101,2024-03-09 00:04,London,Spring,15.4387668794472,43.0,3.5155343257665344,4.006522609188899,7628,Snow,1021.2807648763479
5102,2024-08-02 14:21,London,Summer,24.067174516118506,86.0,0.48665196849740433,46.41821326503046,1913,Clear,1012.090894851058
5103,2024-06-09 19:24,London,Summer,,79.0,0.8904932903054585,23.583639166460575,5413,Rain,989.026165391618
5104,2024-11-27 04:58,London,Autumn,15.489991456227248,53.0,1.405245012620028,13.229405524641223,1852,Clear,1004.3843909403342
5105,2024-10-01 03:29,London,Autumn,8.68004615160092,70.0,1.4823540351110251,6.20766148198959,4000,Clear,1023.6647587732509
5106,2024-08-01 13:09,London,Summer,15.526592621395471,38.0,6.282835419060903,33.934471857439306,8179,Clear,1011.1008693443268
5107,2024-10-20 09:36,London,Autumn,12.203188839270467,45.0,2.7461682898703206,18.62836195896093,3264,Fog,994.6582239559531
5108,2024-04-10 03:02,London,Spring,22.00334466930682,67.0,1.6341957592416303,26.94974093538835,3194,Storm,991.1363505177037
5109,2024-06-21 09:36,London,Summer,25.802073280721487,-10.0,11.197208268896858,9.026043218618817,7226,Clear,1047.0707199878957
5110,2024-11-22 09:05,London,Autumn,17.415548885735795,31.0,4.576401990418316,1.9801160662633286,10000,Fog,1022.9012647999872
5111,2024-09-28 09:29,London,Autumn,2.8093773241107307,92.0,3.202222103324991,13.626806602200459,8032,Clear,1031.507830566454
5112,2024-04-13 17:46,London,Spring,,36.0,2.1103646279261987,16.934505334374727,7984,Snow,989.2021989729228
5113,,London,Autumn,7.15660981190234,42.0,1.5600990074417853,12.490644906172413,3378,Snow,1008.070256886681
5114,2024-06-30 12:27,London,Summer,22.947399106105404,72.0,0.2608478569997355,29.59789355764456,50,Clear,998.2930828162545
5115,2024-08-15 02:36,London,Summer,19.688623556474788,40.0,1.6881859986658037,32.76116167616661,4285,Storm,1011.2660680905891
5116,2024-09-08 01:09,London,Autumn,10.097382750976386,67.0,0.6382149408195972,25.53267371923355,9052,Storm,1026.3422859851537
5117,2024-10-29 15:49,London,Autumn,15.82754822815772,51.0,0.2891781746880634,32.161387613250355,6449,Fog,1013.3012619646365
5118,2024-08-07 06:31,London,Summer,22.802869905249324,88.0,0.1513204772088572,47.95214663336844,7590,Snow,983.6986258515556
5119,2024-08-14 11:57,London,Summer,,64.0,0.36566501471625884,2.184177690727719,7978,Rain,1003.7227483678973
5120,2024-02-09 00:55,London,Winter,8.261530758051151,54.0,13.832958331176625,26.770433151380722,1862,Clear,1032.481581100235
5121,2024-05-15 16:55,London,Spring,10.205955897204795,89.0,13.93651791925987,11.886301928029177,6221,Rain,983.3269472221722
5122,2024-11-18 16:34,London,Autumn,5.178791941444743,59.0,1.7656756184460152,22.92748471046588,5109,Storm,1017.094558970614
5123,2024-08-13 11:32,London,Summer,18.746700863158082,88.0,10.764204813257605,11.770653670174628,7864,Clear,999.5172328026549
5124,2024-09-28 13:00,London,Autumn,13.970538154766789,79.0,0.16754697969382482,266.5325998950931,2175,Rain,1015.8896467375058
5125,2024-08-01 09:09,London,Summer,7.518723109031553,92.0,9.895806115626582,34.52697660516894,6494,Fog,982.4619296582646
5126,2024-12-03 09:13,London,Winter,11.50870644699399,93.0,0.7724773295817412,30.739567245235634,6360,Storm,1025.9711978240928
5127,2024-07-17 15:17,London,Summer,12.84158876396987,74.0,4.652091633813163,18.782831394248266,4723,Clear,994.7794689352717
5128,2024-04-24 03:12,London,,25.793388741715503,48.0,19.552942576269185,34.59864840244163,984,Clear,1016.9197897959376
5129,2024-08-14 19:33,London,Summer,23.11144927900427,33.0,6.152597010433998,10.908390824411063,6409,Clear,968.0042834479805
5130,2024-10-16 20:40,London,Autumn,11.655556547225848,46.0,7.773552732408618,15.20563282456656,3452,Rain,1012.1920719896015
5131,2024-01-21 13:17,London,Winter,3.0417571628910443,42.0,2.0033408187888844,0.7716932537967208,7014,Clear,997.2674696637406
5132,2024-12-23 21:27,London,Winter,6.513177326195166,62.0,1.5377387071254522,30.863327387183354,3597,Rain,1006.8452272632506
5133,2024-03-12 18:55,London,Spring,25.019619528483258,75.0,2.0777600663029343,12.187357248303929,9714,Clear,1028.7261444443197
5134,2024-06-22 21:30,London,Summer,25.128154668230003,60.0,8.203300560622964,7.818756039669411,7838,Rain,1022.6155045551968
5135,2024-08-15 19:18,London,Summer,30.48228184145019,60.0,2.940161602500511,27.559139964419295,7088,Clear,1023.5640842063993
5136,2024-02-24 17:47,London,Winter,-9.161629624920703,41.0,0.06633832627269663,52.12482892738798,5524,Clear,1030.048158333715
5137,2024-12-12 10:27,London,Winter,5.733965059927747,48.0,3.2006549896304275,6.525690340121125,3431,Fog,1018.4661942876489
5138,2024-06-08 01:43,London,Summer,32.06135222850382,67.0,1.055303545205958,33.63117685630872,7621,Clear,1010.4381304894921
5139,2024-04-29 17:22,London,Spring,19.738516524496475,62.0,10.832058775839773,24.30049571017313,5377,Clear,1000.902961082315
5140,2024-06-16 04:49,London,Summer,15.438904032842968,40.0,,18.64257722752472,3490,,1017.8678898968657
5141,,London,Winter,2.606256891682613,42.0,197.5633224688948,53.6782788372318,7585,Snow,1026.8232080133366
5142,2024-01-23 01:30,London,Winter,-7.4416367670649475,56.0,2.6748970453214502,5.172906979191062,3751,Fog,1027.29941494916
5143,2024-11-16 09:15,London,Autumn,14.837408327371522,,5.211787351831173,42.358923929131734,5142,Fog,1027.7007706633458
5144,2024-11-04 19:36,London,Autumn,5.918864721036773,36.0,,43.318886949320174,151,Rain,1008.4719425161675
5145,2024-09-08 23:11,London,Autumn,16.858980886178305,80.0,0.2387755045138245,21.469957536229334,,Clear,999.8722916161261
5146,2024-08-08 01:57,London,Summer,,43.0,10.129451218921773,5.634302208259605,3422,Fog,1035.482610794375
5147,2024-05-03 23:26,London,Spring,12.126023049796554,59.0,0.6603941729875202,3.3747847307898566,5355,Clear,1014.0509720944839
5148,2024-12-14 22:35,London,Winter,7.9521103062573175,35.0,10.062201413805381,10.583500531076375,3886,Snow,1022.1112675018896
5149,2024-10-25 18:42,London,Autumn,21.66257499742546,48.0,3.1720517709494267,17.76557043787988,50,Fog,1002.5599262355211
5150,2024-06-10 12:28,London,Summer,14.192533887790702,53.0,2.162189929915615,49.759706303023215,7998,Rain,1022.9601344390269
5151,2024-05-18 03:34,London,Spring,5.20329029239353,50.0,5.079198186410999,4.735512569210721,4309,Fog,1003.7784837797693
5152,2024-12-18 02:18,London,Winter,6.416439357730711,57.0,2.2985200512332398,36.13095700161358,3461,Rain,998.2404856418831
5153,2024-07-12 17:24,London,Summer,12.61723646979063,36.0,6.19431109326403,14.365810022656083,926,Rain,992.0611177734975
5154,31/07/2024 23:19,London,Summer,11.503218677904872,74.0,5.8867879480515946,8.56109907708127,3906,Rain,1016.1825062054975
5155,2024-05-02 04:30,London,Spring,12.418812509940114,58.0,2.9809892289085833,11.547652769173586,3960,Clear,989.6316599015104
5156,2024-07-21 00:16,London,Summer,19.038030378805654,75.0,1.3967090505414315,33.65664194352868,477,Clear,1036.2597692444015
5157,2024-09-06 16:42,London,Autumn,13.546973973024464,84.0,12.60454468597214,7.136637499041761,10000,Rain,1019.6262403826389
5158,2024-04-09 01:50,London,Spring,21.48324411941024,61.0,,4.871319353277693,10000,Clear,1014.4372001925096
5159,2024-12-14 20:09,London,Winter,8.359723039072488,92.0,5.141104888275053,15.463513794473036,4410,Clear,1023.3575900246082
5160,,London,Winter,11.843157787661744,50.0,4.4349174749127265,19.713106165055912,1499,Storm,986.513662826598
5161,2024-08-03 21:24,London,Summer,17.310874800424386,56.0,1.6358746639385418,21.637284222736987,50,Storm,1007.1463056355548
5162,2024-04-05 10:53,London,Spring,5.379800362956758,63.0,1.8627162481911175,2.830663981349901,4981,Snow,999.8801634548877
5163,,London,Spring,22.988752595126122,59.0,2.582798651740873,34.297215448900964,7061,Clear,1029.3705260381857
5164,2024-11-18 03:28,London,Autumn,12.362254398112329,75.0,0.006834298010991002,6.0757786300640815,6576,Clear,994.7738016140162
5165,2024-02-15 10:16,London,Winter,11.769361870827064,86.0,4.281476178565515,31.53257128679556,9797,Fog,1001.3613562848944
5166,2024-02-25 00:18,London,Winter,7.409330308592457,63.0,6.208840797996713,23.783904084936374,1256,Rain,
5167,2024-06-16 04:05,London,Summer,28.31292051713591,,9.110048746394202,5.733845291893891,5613,Rain,1010.0055421856256
5168,2024-03-05 18:13,London,Spring,18.037756855286645,56.0,1.8649862377217687,6.171000324177958,152,Fog,1020.2823171246367
5169,2024-06-02 05:53,London,Summer,19.32018277442976,68.0,2.6668415228499605,33.37843073580002,1545,Fog,1041.2937400586095
5170,2024-00-00 99:99,London,Autumn,,,7.7842215430434525,61.09039266543565,2885,Fog,1019.0776607658128
5171,2024-01-22 11:34,London,Winter,2.0531762152789423,94.0,6.702031176089866,39.66179894711112,10000,Clear,1025.0078563535037
5172,2024-04-01 13:33,London,Spring,8.606541792756058,44.0,0.24785528931294112,14.16465841082629,1331,Rain,1026.613345460614
5173,2024-02-15 10:45,London,Winter,5.261292452487416,86.0,2.123472896846417,,4369,Rain,1030.1240779969278
5174,2024-09-09 00:27,London,Autumn,22.246810706931903,80.0,2.2366032154181297,11.714921139273471,7487,Storm,1000.1453613924155
5175,2024-04-15 11:10,London,Spring,14.746833659554708,41.0,4.710005698669978,23.018525971758187,,Clear,999.2489221985461
5176,2024-01-21 04:43,London,Winter,1.9391654142258963,47.0,140.58716098273308,16.978266262442908,3953,Rain,984.1271587786292
5177,2024-04-22 15:43,London,Spring,9.98068446073096,65.0,1.959467269451164,27.968906371901795,9762,Rain,1015.8608849008089
5178,2024-12-14 13:38,London,Winter,1.6153899984702065,68.0,9.41732676761646,13.15418773130073,3487,Fog,1000.4532420902169
5179,2024-01-08 08:26,London,Winter,5.428435807016795,40.0,1.5559687426075364,11.747635268959831,2740,Fog,1028.8446633531555
5180,,London,Spring,14.517194663442167,31.0,2.3781069839574753,8.904207929430413,3842,Rain,982.2541807383747
5181,2024-00-00 99:99,London,Autumn,8.199768523602682,81.0,0.6667570430204881,19.744727608873877,4693,Clear,998.2374995970339
5182,2024-12-17 06:45,London,Winter,10.443848271083361,34.0,7.94198437391136,13.194179757099963,8837,Clear,1029.7492885548431
5183,2024-04-13 14:26,London,Spring,5.31572129902804,54.0,2.9805082299252286,11.76805537291707,7741,Snow,1019.1189089994793
5184,2024-08-06 17:31,London,Summer,27.743828501860516,87.0,0.29353800497637444,22.491409054383844,10000,Rain,1006.4534571873617
5185,2024-12-23 22:23,London,Winter,-0.9839432321315575,47.0,10.775758272719658,36.3855644754615,1626,Clear,1021.5753084949066
5186,2024-09-22 00:10,London,Autumn,16.503503060602917,72.0,2.206926564159108,21.410544823547557,8189,Rain,1005.6834860157614
5187,,London,Summer,23.968986491081257,58.0,2.239303769730098,13.074464414753633,2886,Clear,1014.5054336438751
5188,2024-06-08 01:37,London,Summer,22.221793987578035,90.0,3.071536813585011,13.056569023319513,4855,Rain,1020.3355365915187
5189,2024-02-04 16:34,London,Winter,0.1206337351133362,37.0,0.20345179872410538,21.646174586226188,5889,Clear,1026.4423301346353
5190,2024-08-23 08:42,London,Summer,19.1209087967766,74.0,158.9194650969129,12.523350203893047,1346,Rain,980.4277874523818
5191,2024-10-17 20:31,,Autumn,16.227938560870967,43.0,14.70885384882023,5.6676333624480915,4716,Storm,1005.1692269947254
5192,2024-08-10 20:52,London,Summer,17.14171632729357,62.0,7.438986767691247,12.704397454878118,7545,Storm,1028.5259852114477
5193,2024-07-23 12:39,London,Summer,17.561152442307296,31.0,4.443833454666445,27.071738133381594,640,Clear,991.728821860337
5194,2024-04-11 07:27,London,Spring,6.202522081480476,67.0,1.7299712388336528,10.06081265134348,5975,Clear,1006.7017576897031
5195,19/11/2024 02:28,London,Autumn,6.0535063489450485,,1.0331627116913127,11.031734561361418,5021,Clear,987.9586382044942
5196,2024-08-26 06:18,London,Summer,22.39798931188018,64.0,5.057229616978263,9.337890309551954,2876,Fog,1000.757742556495
5197,2024-04-08 06:34,London,Spring,7.186336384670287,53.0,4.9277949263467535,8.652543741015013,,Fog,1048.8498975627276
5198,2024-09-20 18:15,London,Autumn,13.933833822385392,69.0,3.8134396467388094,11.013597824707889,7636,Clear,1028.6325409643412
5199,2024-04-07 03:52,London,Spring,13.924714355596103,44.0,4.287527413044087,15.053413663688529,5877,Clear,1025.2865861363075
5200,2024-12-14 16:22,,Winter,1.1610121744793576,55.0,2.673330678470269,19.67105467277055,5375,Snow,1021.4455952127938
5201,2024-07-14 00:07,London,Summer,22.2488684359048,0.0,3.41170513497074,14.528875155076745,9376,Fog,1029.2488752023849
5202,2024-06-29 16:34,London,Summer,18.690089111016956,35.0,,25.28217961816504,2770,Rain,1009.5784727951863
5203,2024-08-30 01:47,London,Summer,30.515863049590187,,2.860536344337179,13.816237668512013,6946,Fog,1014.7914162207853
5204,2024-05-26 20:10,London,Spring,11.006211538094206,32.0,1.8582199873543184,1.6840659308029684,9175,Clear,991.8601306450381
5205,2024-07-04 00:23,London,Summer,24.96550628984192,64.0,1.2423875577305366,19.130697301774717,7549,Rain,1009.064434054583
5206,2024-07-31 08:13,London,Summer,23.399843131599102,92.0,0.902456751718379,5.11832227852138,2841,Storm,1019.4914715526397
5207,2024-10-12 18:44,London,Autumn,10.232058791460027,65.0,1.0033777965164965,26.482776982290865,2353,Clear,1006.4385422365818
5208,2024-05-21 04:08,London,Spring,20.649411723947402,58.0,4.9719357640500235,9.674037059856518,5514,Rain,996.6320132610912
5209,2024-09-08 00:26,London,Autumn,,47.0,17.00460269381288,54.43761306539482,50,Rain,1023.1539292512297
5210,2024-04-23 23:01,London,Spring,3.462150448429963,56.0,1.997069571633129,21.18509873926684,,Clear,999.1793670340494
5211,2024-09-19 00:55,London,Autumn,13.63189789773206,81.0,5.1576028120655515,10.292889547416381,9548,Snow,1012.9981336481951
5212,2024-02-13 18:37,London,Winter,2.2440714183573327,56.0,2.249958702536711,32.423496376740886,unclear,Clear,989.1331733164909
5213,2024-09-23 21:47,London,Autumn,18.225442370423767,94.0,2.656625722950865,8.55527386173642,8185,Clear,1002.2171802209378
5214,2024-07-04 20:45,London,Summer,17.715740674361005,150.0,1.5795439913768394,17.095394554237366,3418,Clear,1018.2669550623654
5215,2024-07-06 16:32,London,Summer,60.0,90.0,0.12262067878254825,16.34420522144525,1354,Clear,1035.4794744057333
5216,2024-08-21 10:55,London,Summer,11.803839111199498,76.0,5.571408758203608,12.567762524892611,4094,Clear,1020.5150644896972
5217,2024-06-18 19:20,London,Summer,16.285148510846884,73.0,0.8934633991948775,18.42869421325084,5104,Snow,1019.2871620324137
5218,2024-03-18 06:06,London,Spring,18.12829977257639,63.0,1.8164252464020694,3.0847695628762652,6081,Fog,1004.6598110218192
5219,2024-09-25 09:49,London,Autumn,18.408833638364143,71.0,2.4179601046465713,16.897374729679793,50000,Clear,1031.029325533365
5220,2024-11-02 22:47,,,60.0,94.0,2.249841370336249,50.25064118151769,7961,Rain,1013.5425301510705
