traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
12313.0,2024-08-01T17:40Z,London,Southwark,183,37.9,0,Medium,Damaged,8299
10185.0,19/12/2024 03PM,London,Hackney,185,38.8,0,Low,Snowy,1158
9085.0,2024-08-08 21:43,London,Chelsea,,57.3,1,High,Snowy,2975
9334.0,2024-04-15T16:49Z,London,Islington,192,45.1,0,High,Snowy,4048
12209.0,2024-06-12T09:30Z,London,Hackney,209,43.8,0,Medium,Dry,9700
12324.0,2024-02-23T21:50Z,London,Kensington,191,62.4,0,Medium,Dry,4995
11852.0,2024-01-07 14:38,London,Hackney,200,34.7,0,High,Snowy,6239
,17/04/2024 05PM,London,Hackney,178,17.0,0,Low,Dry,1397
9158.0,2024-08-30 04:07,London,Greenwich,195,48.2,0,High,Dry,50000
12373.0,03/06/2024 08AM,London,Hackney,230,51.2,0,Medium,Snowy,5937
12682.0,2024-11-07T22:29Z,London,Southwark,174,60.1,0,Medium,Damaged,4109
9030.0,06/03/2024 01PM,London,Chelsea,219,55.2,0,Medium,Snowy,3988
12786.0,2024-01-01T05:27Z,London,,205,63.1,0,Medium,Damaged,2834
10104.0,2024-10-25 23:17,London,Hammersmith,188,52.8,0,Medium,Damaged,1984
12916.0,2024-12-01 14:51,London,Greenwich,191,43.6,1,Medium,Dry,4580
13640.0,2024-08-12T20:56Z,London,Hackney,186,30.5,2,High,Damaged,2834
9743.0,2024-05-27T22:51Z,London,Southwark,210,32.0,0,High,Snowy,8526
11950.0,2024-04-06 21:54,London,Kensington,194,56.2,1,Low,Damaged,8860
9438.0,2024-08-29T17:03Z,London,Hackney,181,47.6,0,Low,Wet,1651
11601.0,2024-06-30T03:44Z,London,Chelsea,196,67.5,0,High,Damaged,4033
10193.0,2024-12-15 16:40,London,Chelsea,209,31.0,0,Low,Damaged,1126
9684.0,2024-11-19 22:42,London,Hackney,193,53.0,0,Medium,Damaged,9345
9417.0,2024-06-16 17:29,London,Kensington,228,47.8,0,High,Dry,3610
11630.0,14/02/2024 02PM,London,Camden,229,43.1,0,High,Damaged,2719
12266.0,2024-03-18 20:27,London,,176,41.5,0,Medium,Dry,7775
9832.0,27/11/2024 08AM,London,Camden,194,37.6,1,High,Wet,5609
11689.0,2024-05-04T19:58Z,London,Camden,200,63.8,0,Medium,Damaged,3044
11788.0,2024-06-24T13:30Z,London,Camden,205,43.8,0,High,Damaged,unknown
13772.0,2024-01-18 02:46,London,Kensington,185,16.2,0,High,Dry,1844
10091.0,2024-10-25 20:07,London,Southwark,,31.3,1,Low,Damaged,8906
11656.0,2024-10-19T09:09Z,London,Islington,N/A,-50.0,1,High,Damaged,3736
13045.0,2024-03-27T01:28Z,London,Southwark,196,35.9,0,Medium,Snowy,1828
9732.0,2024-03-20T08:01Z,London,Hackney,186,60.4,0,Medium,Wet,8205
9932.0,2024-11-05T08:45Z,London,Camden,199,48.1,0,High,Snowy,4080
13910.0,2024-07-22T21:56Z,London,Kensington,179,50.5,0,High,Snowy,8563
9801.0,20/04/2024 11PM,London,Islington,189,61.8,0,Low,Wet,1524
10925.0,25/02/2024 03PM,London,Greenwich,188,15.5,0,Low,Wet,2067
9950.0,05/03/2024 09AM,London,Chelsea,199,30.9,2,Medium,Dry,6296
10703.0,2024-08-24T17:23Z,London,Camden,193,49.8,0,Medium,Dry,9222
10418.0,14/05/2024 03PM,London,Greenwich,194,37.8,0,Low,,1097
10075.0,29/04/2024 11AM,London,Hackney,184,,0,Low,Wet,6443
12519.0,2024-02-15 02:12,London,Hammersmith,184,N/A,0,,Damaged,6513
10176.0,2024-03-27T13:43Z,London,Chelsea,216,61.8,0,Medium,Snowy,6135
10520.0,22/04/2024 03AM,London,Greenwich,185,42.8,0,Low,Snowy,8391
9169.0,27/05/2024 06AM,London,Camden,202,47.8,,Low,Wet,5661
11513.0,13/04/2024 11PM,London,Hammersmith,210,42.1,0,Low,Dry,2311
11119.0,2024-05-02T08:55Z,London,Greenwich,20000,51.1,0,Medium,Snowy,8783
9374.0,2024-10-28 19:32,London,Hackney,229,41.8,0,High,Dry,6154
9241.0,2024-12-11T14:12Z,London,Southwark,20000,60.7,0,High,Wet,1940
9180.0,,London,Kensington,177,58.1,0,High,Wet,1481
10116.0,2024-02-29 02:29,London,Kensington,195,56.3,0,High,Damaged,6876
11025.0,2024-10-24T18:08Z,London,Hammersmith,212,33.8,0,Low,Damaged,6693
11881.0,2024-04-22 19:09,London,Islington,198,54.4,0,High,Damaged,3579
13378.0,2024-11-18 13:49,London,Camden,194,21.9,0,Medium,Damaged,6223
11267.0,2024-10-14 00:53,London,Kensington,204,51.1,0,Low,Damaged,6336
13879.0,2024-04-20T11:18Z,London,Chelsea,208,60.2,0,Medium,Snowy,5481
9297.0,2024-06-11T05:22Z,London,Islington,195,60.9,0,Low,Dry,6707
11836.0,2024-11-02T12:23Z,London,Camden,199,50.6,0,Low,Dry,2373
9654.0,23/04/2024 09AM,London,Camden,221,56.6,0,High,Dry,7876
13633.0,2024-04-26T11:50Z,London,,206,24.8,0,Medium,Snowy,3092
10651.0,2024-06-05T04:18Z,London,Southwark,190,39.7,0,Low,Dry,6612
9625.0,2024-05-28 00:52,London,Islington,206,47.7,0,Medium,Wet,359
9229.0,2024-09-30T14:53Z,London,Greenwich,198,48.0,0,Low,Damaged,5281
9725.0,2024-02-04 14:24,London,Kensington,205,44.1,0,High,Snowy,9638
10003.0,09/08/2024 05AM,London,Camden,179,38.2,0,High,Snowy,4127
12154.0,2024-05-26T16:33Z,London,Kensington,206,55.3,0,High,Wet,2679
9671.0,2024-12-01 14:58,London,Kensington,213,51.4,0,Low,Dry,7725
12761.0,2024-05-26T11:23Z,London,Camden,214,59.8,0,High,Snowy,6332
9240.0,2024-01-05T15:51Z,London,Hackney,193,46.7,0,,Wet,7860
10345.0,2024-10-04T23:13Z,London,Camden,193,47.9,0,Medium,Damaged,1059
10936.0,05/05/2024 08AM,London,Hackney,199,36.5,0,Medium,Dry,8389
11234.0,2024-09-26T09:05Z,London,Chelsea,183,47.3,0,Low,Snowy,5604
12857.0,2024-02-18T01:16Z,London,Camden,167,34.7,0,High,Dry,9627
9502.0,2024-12-22 12:01,London,,203,51.7,0,Medium,Snowy,4172
10361.0,2024-07-29 05:53,London,Hackney,218,30.2,0,High,Snowy,6769
12840.0,2024-07-02T12:10Z,London,Islington,186,53.7,0,Low,Damaged,9585
11100.0,04/12/2024 02PM,London,Islington,208,stopped,0,Medium,Damaged,2977
10920.0,2024-05-01T20:10Z,London,Kensington,191,29.9,0,Medium,Wet,3455
9777.0,2024-08-24T03:19Z,London,Camden,173,47.9,0,Low,Wet,3843
13954.0,2024-01-25 00:47,London,Chelsea,195,52.9,0,Low,Dry,3816
9908.0,2024-08-06T16:46Z,London,Chelsea,205,20.8,0,Medium,Snowy,5854
9857.0,2024-01-06 04:32,London,Kensington,189,24.1,1,Low,Damaged,1491
10502.0,2024-12-31 03:37,London,Southwark,191,41.6,0,Medium,Snowy,9306
10653.0,11/07/2024 03PM,London,Greenwich,198,25.2,0,Low,Damaged,9152
9806.0,2024-02-28T20:09Z,London,Hammersmith,181,63.1,0,High,Snowy,1137
11124.0,22/10/2024 02AM,London,Kensington,229,15.9,0,High,Snowy,9422
11224.0,2024-12-04T16:51Z,London,,211,38.9,1,Medium,Snowy,8374
10514.0,22/07/2024 10PM,London,Islington,192,36.2,0,Medium,Damaged,7808
13221.0,04/02/2024 08PM,London,Kensington,190,52.9,0,High,Dry,2809
11537.0,2024-03-31 00:45,London,Hackney,225,46.9,1,Low,Damaged,6607
11343.0,2024-05-18 08:36,London,Chelsea,179,55.7,1,High,Snowy,3332
12536.0,27/07/2024 10AM,London,Greenwich,206,44.9,1,High,Damaged,584
12797.0,2024-05-05T00:20Z,London,Islington,208,35.0,1,High,Wet,9783
12133.0,11/11/2024 11PM,London,Kensington,185,41.9,0,Medium,Damaged,3739
13415.0,2024-06-03 17:10,London,Kensington,199,30.1,0,Low,Wet,437
13118.0,2024-08-28 18:02,London,,231,61.8,0,Low,Damaged,496
10030.0,2024-11-22T02:04Z,London,Southwark,177,,1,Medium,Snowy,1413
11652.0,2024-07-16T16:08Z,London,,,43.5,0,Low,Damaged,4996
9843.0,2024-03-21T19:58Z,London,Islington,201,45.3,0,High,Dry,8582
10097.0,2024-02-01 03:34,London,Chelsea,200,40.6,0,Low,Damaged,9091
9081.0,2024-11-07 19:07,London,,206,37.4,0,Low,Dry,8583
10744.0,2024-02-19T07:52Z,London,,215,50.9,0,Low,Snowy,8210
10074.0,2024-10-05 07:36,London,Kensington,186,-50.0,0,Low,Wet,1312
11578.0,2024-02-21T10:22Z,London,Greenwich,,37.1,1,Medium,Damaged,3795
13913.0,10/09/2024 03PM,London,Camden,182,29.3,0,High,Snowy,4015
9706.0,2024-02-13 13:17,London,Camden,205,39.1,0,Low,Dry,6925
13005.0,22/09/2024 10AM,London,Southwark,188,56.5,0,Medium,Dry,7136
13855.0,2024-01-27T01:06Z,London,Islington,200,52.3,0,High,Damaged,5679
12658.0,TBD,London,Kensington,210,59.7,unknown,Medium,Snowy,818
11023.0,01/06/2024 03AM,London,Greenwich,199,,0,Low,Dry,7397
13778.0,22/06/2024 06PM,London,Camden,181,52.0,1,Medium,Damaged,6396
12271.0,2024-07-31 02:23,London,,209,41.3,0,High,Snowy,
9089.0,2024-01-04T03:30Z,London,Kensington,183,42.8,0,Low,Snowy,788
10472.0,21/08/2024 07AM,London,Camden,191,57.6,0,High,Damaged,1513
12728.0,2024-02-07 11:52,London,Hammersmith,206,47.4,0,High,Snowy,4705
9009.0,TBD,London,Camden,249,38.8,0,Low,Dry,1938
12323.0,12/01/2024 05AM,London,,189,30.5,0,Medium,Snowy,9147
10933.0,,London,Southwark,20000,32.5,0,Low,Damaged,5484
11958.0,02/04/2024 02PM,London,Hammersmith,181,43.3,0,High,Dry,5233
10145.0,2024-06-18T21:57Z,London,Greenwich,167,55.1,0,High,Dry,277
9587.0,2024-04-05 02:35,London,Camden,208,54.4,0,Low,Wet,5600
13119.0,16/08/2024 07AM,London,Camden,214,47.6,0,Low,Wet,146
9145.0,11/05/2024 06AM,London,Kensington,216,51.5,0,Low,Snowy,6374
12633.0,2024-06-09 00:32,London,Southwark,190,55.4,1,Medium,Snowy,8117
10962.0,2024-12-05 09:40,London,Islington,197,53.8,0,High,Snowy,9476
12719.0,2024-04-01T01:29Z,London,Hackney,204,7.7,0,Low,Dry,5544
11837.0,??/??/????,London,Kensington,215,48.2,1,Medium,Damaged,1932
13950.0,2024-06-09T13:38Z,London,Chelsea,198,31.0,0,Low,Wet,314
11405.0,2024-05-09T07:01Z,London,Camden,208,18.3,0,Medium,Dry,4501
9152.0,,London,Hackney,205,34.2,0,High,Wet,2174
12091.0,2024-09-26 04:54,London,Kensington,199,37.8,0,High,Damaged,789
12923.0,2024-06-17 00:44,London,Camden,186,53.9,0,Low,Dry,2665
10722.0,28/05/2024 02AM,London,Chelsea,,46.3,0,Medium,Dry,9622
9627.0,2024-10-22T10:17Z,London,Chelsea,185,52.6,1,Medium,Snowy,5839
12411.0,2024-10-22T23:28Z,London,Hackney,217,36.6,0,High,Snowy,6148
14000.0,2024-09-29T10:55Z,London,Hackney,226,21.6,1,Low,Snowy,4186
12999.0,01/07/2024 07AM,London,Hammersmith,213,56.2,0,High,Snowy,727
10129.0,14/03/2024 11AM,London,Southwark,,37.3,0,Low,Wet,7921
12216.0,Unknown,London,Chelsea,223,68.4,1,High,Dry,1808
11907.0,2024-01-03T00:40Z,London,Camden,191,59.2,0,Low,Damaged,1022
12003.0,2024-11-27T02:00Z,London,Chelsea,208,32.8,0,High,Wet,9601
10421.0,05/11/2024 01AM,London,Camden,239,66.0,0,High,Damaged,5490
11754.0,17/08/2024 11AM,London,Hackney,201,48.5,1,Low,Damaged,7650
9492.0,2024-12-27T11:15Z,London,Greenwich,203,34.6,1,Medium,Wet,7420
10352.0,2024-07-22 07:51,,Kensington,203,41.6,0,Low,Wet,6846
10887.0,2024-07-18 04:30,London,Chelsea,,16.4,0,High,Damaged,5214
13307.0,2024-06-14T18:32Z,London,Kensington,206,64.3,0,Medium,Snowy,1550
9298.0,23/03/2024 05AM,London,Southwark,194,31.5,0,High,Dry,3894
11553.0,2024-02-18 11:34,London,Hackney,204,55.2,0, ,Damaged,5731
13918.0,2024-07-08 22:20,London,Hammersmith,223,43.3,0,Low,Snowy,6380
10175.0,08/01/2024 08AM,London,Islington,181,67.3,0,Medium,Wet,5058
10211.0,11/06/2024 10AM,London,Southwark,197,54.8,0,Medium,Snowy,9769
10136.0,17/05/2024 11AM,London,Southwark,N/A,55.1,1,Medium,Damaged,4285
13504.0,2024-11-12T11:54Z,London,Hammersmith,185,65.1,0,Low,Dry,6509
13182.0,2024-04-28T10:18Z,London,Hammersmith,195,60.2,0,Medium,Wet,334
13308.0,2024-03-05 04:51,London,Camden,203,27.7,0,High,Snowy,2492
9101.0,07/05/2024 01AM,London,Greenwich,219,50.0,0,Low,Snowy,9106
11866.0,28/02/2024 09AM,London,Kensington,211,48.7,0,High,Damaged,8702
9506.0,2024-08-13T04:43Z,London,Greenwich,184,13.0,0,Low,Snowy,7101
12039.0,01/10/2024 01PM,London,Chelsea,224,40.9,0,Low,Damaged,2984
13168.0,18/07/2024 01PM,London,Greenwich,205,25.3,0,High,Damaged,5697
11810.0,2024-02-16 16:10,London,,213,68.2,0,Low,Damaged,6199
11992.0,15/08/2024 04PM,London,Islington,178,53.5,0,Low,Dry,2306
12703.0,23/12/2024 04AM,London,Camden,215,48.2,0,Low,Wet,171
12621.0,2024-06-14T03:01Z,London,Hackney,177,36.3,0,Medium,Damaged,1850
10323.0,2024-02-03T03:29Z,London,Greenwich,223,56.0,0,High,Wet,9490
11424.0,2024-10-15 01:22,London,Kensington,189,44.5,0,Medium,Snowy,9122
12476.0,2024-03-12T05:35Z,London,Kensington,197,60.9,0,High,Snowy,1339
9804.0,2024-07-05 03:27,London,Islington,172,40.1,1,High,Damaged,7041
13934.0,2024-02-12 03:36,London,Chelsea,204,47.2,0,High,Wet,2549
10254.0,24/10/2024 09AM,London,Hammersmith,201,49.3,0,High,Snowy,4865
12165.0,05/11/2024 10PM,London,Kensington,223,59.6,0,High,Damaged,3537
13257.0,16/06/2024 09PM,London,Chelsea,208,49.5,0,High,Dry,8182
12366.0,2024-12-22T17:43Z,London,Chelsea,217,36.4,0,Medium,Snowy,7760
11623.0,2024-10-19T00:33Z,London,Kensington,206,48.5,0,Low,Dry,8296
11183.0,17/09/2024 10AM,London,,226,49.3,0,Low,Wet,488
13230.0,2024-02-28 11:14,London,Southwark,172,31.8,0,Low,Snowy,1735
10296.0,11/05/2024 12PM,London,Hackney,210,57.3,1,Low,Damaged,5187
9415.0,18/04/2024 08PM,London,Hackney,202,36.4,0,High,Snowy,6236
13951.0,2024-03-21T20:32Z,London,Kensington,201,38.0,0,Low,Damaged,2079
11842.0,03/03/2024 10PM,London,Camden,184,39.1,0,Medium,Damaged,5454
12027.0,05/01/2024 04PM,London,Greenwich,214,50.3,0,High,Wet,7158
13650.0,2024-12-07T21:00Z,London,Hackney,213,34.4,1,Low,Snowy,8019
9656.0,2024-11-06 06:24,London,Kensington,188,75.8,0,Low,Wet,999999
10570.0,2024-10-18T02:04Z,London,,204,50.6,0,Low,Damaged,9288
10704.0,2024-08-05 16:16,London,Hackney,191,48.9,0,Medium,Damaged,5015
11991.0,2024-07-06 07:20,London,Islington,198,42.8,0,Medium,Snowy,1977
12435.0,2024-11-13T06:21Z,London,Southwark,188,49.7,0,Low,Snowy,8463
9231.0,2024-02-03T15:36Z,London,Hammersmith,175,41.9,1,Low,Damaged,1870
10893.0,27/09/2024 05PM,London,Chelsea,188,59.3,0,High,Dry,9826
13052.0,2024-05-22T03:19Z,London,Kensington,219,56.7,0,High,Dry,4313
11744.0,2024-05-16T20:29Z,London,Hackney,208,51.6,0,High,Damaged,3651
12180.0,29/08/2024 04AM,London,Hammersmith,233,40.1,0,,Wet,5064
13151.0,2024-08-11T21:10Z,London,Islington,204,36.0,0,High,Damaged,960
11878.0,2024-05-10 07:39,London,Chelsea,206,22.1,0,High,Damaged,506
12064.0,2024-05-20 17:11,London,Greenwich,,57.8,0,Medium,Damaged,5496
11087.0,25/08/2024 01PM,London,Chelsea,222,24.8,1,Low,Dry,3228
9658.0,2024-02-12 17:55,London,Islington,176,47.7,0,Medium,Wet,7375
11814.0,21/03/2024 06PM,London,,185,56.1,0,Low,Dry,4596
12110.0,10/12/2024 04AM,London,Southwark,191,53.2,2,Low,Dry,8112
11446.0,2024-02-14 22:22,London,Hackney,198,41.0,1,Low,Dry,3343
10201.0,2024-06-13T10:00Z,London,Southwark,182,17.6,0,High,Snowy,9846
11716.0,2024-03-18 08:05,London,Greenwich,180,31.8,0,Medium,Damaged,9446
13195.0,13/08/2024 05AM,London,Chelsea,224,36.1,0,High,Snowy,3515
10900.0,2024-11-01 01:35,London,Islington,209,36.0,0,Low,Dry,583
10127.0,10/09/2024 12PM,,Chelsea,201,7.8,0,High,Snowy,9358
13483.0,2024-01-14 20:32,London,Kensington,224,33.5,0,Low,Wet,9159
13409.0,09/12/2024 02AM,London,Hackney,197,44.3,0,Low,Dry,8429
10870.0,2024-07-28T13:08Z,London,Hackney,223,27.2,0,Medium,Wet,8747
13616.0,2024-09-28 08:56,London,Islington,172,51.7,1,Low,Wet,5959
9927.0,2024-09-15 05:09,London,Southwark,193,21.8,1,Low,Snowy,8212
12414.0,27/08/2024 09AM,London,Greenwich,215,43.5,0,Medium,Snowy,5007
13439.0,25/04/2024 06AM,London,Greenwich,218,40.2,0,Medium,Wet,6827
12517.0,2024-06-04 10:07,London,Greenwich,220,58.3,0,Medium,Dry,7214
10676.0,02/08/2024 05AM,London,Greenwich,207,34.9,0,High,Snowy,92
,2024-05-06 14:35,London,,219,57.5,0,Medium,Snowy,8983
10050.0,2024-11-17 18:55,London,Chelsea,218,49.3,0,Medium,Wet,9254
11835.0,2024-07-15 19:51,London,Southwark,202,43.0,0,Medium,Damaged,3877
12096.0,11/09/2024 08PM,London,,,44.3,1,Low,Dry,6486
9150.0,30/10/2024 07PM,London,Hammersmith,188,24.6,1,,Wet,8269
9427.0,2024-04-25T20:13Z,London,Islington,230,33.6,0,Medium,Snowy,4252
11058.0,19/07/2024 04PM,London,Hammersmith,202,42.3,0,Low,Dry,4301
13010.0,15/09/2024 08PM,London,Hackney,203,52.3,0,High,Damaged,1466
9578.0,09/04/2024 04PM,London,Greenwich,196,45.8,0,Low,Snowy,6136
11969.0,2024-08-14T00:56Z,London,Southwark,215,47.3,0,Low,Dry,5232
12698.0,2024-12-16T14:56Z,London,Southwark,194,34.5,0,Medium,Dry,6444
9013.0,2024-10-04 14:30,London,Chelsea,202,36.7,1,Medium,Damaged,5685
9094.0,09/04/2024 08AM,London,Greenwich,197,46.4,0,Medium,Wet,5131
12319.0,2024-06-26 13:01,London,Greenwich,195,41.7,0,Medium,Damaged,4545
10546.0,,London,Camden,190,66.4,0,High,Damaged,8212
11074.0,2024-07-23T05:12Z,London,Greenwich,209,68.2,0,Low,Wet,579
12765.0,2024-11-17 19:25,London,Islington,239,41.9,0,High,Damaged,3150
9423.0,2024-01-23T22:58Z,London,Greenwich,204,35.2,1,High,Dry,1462
11645.0,11/06/2024 03PM,London,Southwark,187,33.7,0,Low,Dry,7602
10863.0,2024-11-21T06:45Z,London,Hammersmith,168,54.5,0,Low,Wet,6804
10742.0,11/06/2024 10PM,London,Hammersmith,190,41.7,0,Medium,Wet,6588
13784.0,20/04/2024 02PM,London,Hackney,218,46.0,0,High,Snowy,3700
12016.0,2024-12-18T07:28Z,London,Camden,223,36.3,1,High,Snowy,6902
9970.0,2024-11-28 12:09,London,,210,39.8,0,High,Wet,5184
